Customer_ID,Annual_Income,Employment_Type
CUSTB28105,773201.0,Self Employed
CUSTB28106,560012.0,Self Employed
CUSTB28107,652925.0,Salaried
CUSTB28108,534644.0,Salaried
CUSTB28109,202618.0,Self Employed
CUSTB28110,518322.0,Self Employed
CUSTB28111,610415.0,Salaried
CUSTB28112,316966.0,Salaried
CUSTB28113,771841.0,Salaried
CUSTB28114,352604.0,Self Employed
CUSTB28115,459931.0,Self Employed
CUSTB28116,515150.0,Self Employed
CUSTB28117,673503.0,Salaried
CUSTB28118,622075.0,Self Employed
CUSTB28119,594667.0,Self Employed
CUSTB28120,639453.0,Self Employed
CUSTB28121,462252.0,Self Employed
CUSTB28122,788592.0,Salaried
CUSTB28123,773059.0,Salaried
CUSTB28124,759052.0,Salaried
CUSTB28125,490316.0,Self Employed
CUSTB28126,263696.0,Self Employed
CUSTB28127,367717.0,Salaried
CUSTB28128,226197.0,Salaried
CUSTB28129,740951.0,Self Employed
CUSTB28130,774549.0,Self Employed
CUSTB28131,714532.0,Self Employed
CUSTB28132,416011.0,Self Employed
CUSTB28133,298893.0,Salaried
CUSTB28134,698070.0,Self Employed
CUSTB28135,272967.0,Salaried
CUSTB28136,262406.0,Salaried
CUSTB28137,556196.0,Salaried
CUSTB28138,436198.0,Self Employed
CUSTB28139,351646.0,Self Employed
CUSTB28140,270049.0,Salaried
CUSTB28141,637053.0,Self Employed
CUSTB28142,717211.0,Salaried
CUSTB28143,640594.0,Salaried
CUSTB28144,426818.0,Self Employed
CUSTB28145,737945.0,Self Employed
CUSTB28146,368530.0,Salaried
CUSTB28147,432696.0,Self Employed
CUSTB28148,241360.0,Salaried
CUSTB28149,363601.0,Self Employed
CUSTB28150,562504.0,Self Employed
CUSTB28151,607818.0,Self Employed
CUSTB28152,613938.0,Self Employed
CUSTB28153,206727.0,Salaried
CUSTB28154,609310.0,Salaried
CUSTB28155,395234.0,Salaried
CUSTB28156,464211.0,Self Employed
CUSTB28157,367217.0,Self Employed
CUSTB28158,283305.0,Salaried
CUSTB28159,398368.0,Salaried
CUSTB28160,413574.0,Salaried
CUSTB28161,698826.0,Self Employed
CUSTB28162,310138.0,Salaried
CUSTB28163,643197.0,Salaried
CUSTB28164,657049.0,Salaried
CUSTB28165,255138.0,Self Employed
CUSTB28166,612146.0,Self Employed
CUSTB28167,720699.0,Salaried
CUSTB28168,485626.0,Self Employed
CUSTB28169,465824.0,Self Employed
CUSTB28170,750388.0,Salaried
CUSTB28171,332731.0,Self Employed
CUSTB28172,469611.0,Self Employed
CUSTB28173,204942.0,Salaried
CUSTB28174,423211.0,Salaried
CUSTB28175,202766.0,Salaried
CUSTB28176,233735.0,Self Employed
CUSTB28177,465593.0,Salaried
CUSTB28178,720747.0,Salaried
CUSTB28179,709561.0,Self Employed
CUSTB28180,286085.0,Self Employed
CUSTB28181,563545.0,Self Employed
CUSTB28182,217074.0,Self Employed
CUSTB28183,587414.0,Self Employed
CUSTB28184,461969.0,Self Employed
CUSTB28185,710682.0,Self Employed
CUSTB28186,491011.0,Self Employed
CUSTB28187,267223.0,Self Employed
CUSTB28188,645333.0,Salaried
CUSTB28189,661627.0,Self Employed
CUSTB28190,694347.0,Salaried
CUSTB28191,451369.0,Self Employed
CUSTB28192,794457.0,Salaried
CUSTB28193,220036.0,Self Employed
CUSTB28194,382768.0,Salaried
CUSTB28195,759966.0,Self Employed
CUSTB28196,279327.0,Self Employed
CUSTB28197,259834.0,Salaried
CUSTB28198,393816.0,Salaried
CUSTB28199,544972.0,Self Employed
CUSTB28200,363101.0,Self Employed
CUSTB28201,279026.0,Self Employed
CUSTB28202,501540.0,Self Employed
CUSTB28203,791706.0,Self Employed
CUSTB28204,302542.0,Self Employed
CUSTB28205,442981.0,Self Employed
CUSTB28206,375568.0,Self Employed
CUSTB28207,270658.0,Salaried
CUSTB28208,714660.0,Salaried
CUSTB28209,525868.0,Salaried
CUSTB28210,225171.0,Self Employed
CUSTB28211,250401.0,Self Employed
CUSTB28212,345331.0,Salaried
CUSTB28213,570844.0,Salaried
CUSTB28214,625162.0,Self Employed
CUSTB28215,580226.0,Self Employed
CUSTB28216,444915.0,Self Employed
CUSTB28217,304929.0,Salaried
CUSTB28218,679487.0,Salaried
CUSTB28219,749986.0,Salaried
CUSTB28220,456459.0,Self Employed
CUSTB28221,351861.0,Self Employed
CUSTB28222,258516.0,Salaried
CUSTB28223,291697.0,Self Employed
CUSTB28224,214864.0,Salaried
CUSTB28225,327227.0,Salaried
CUSTB28226,275895.0,Self Employed
CUSTB28227,460668.0,Self Employed
CUSTB28228,586687.0,Self Employed
CUSTB28229,391630.0,Self Employed
CUSTB28230,777895.0,Salaried
CUSTB28231,219329.0,Salaried
CUSTB28232,385623.0,Salaried
CUSTB28233,624783.0,Salaried
CUSTB28234,701210.0,Self Employed
CUSTB28235,462860.0,Salaried
CUSTB28236,753053.0,Salaried
CUSTB28237,201195.0,Salaried
CUSTB28238,727341.0,Salaried
CUSTB28239,258353.0,Self Employed
CUSTB28240,311659.0,Salaried
CUSTB28241,642722.0,Self Employed
CUSTB28242,458099.0,Self Employed
CUSTB28243,612662.0,Salaried
CUSTB28244,748932.0,Self Employed
CUSTB28245,332066.0,Self Employed
CUSTB28246,379235.0,Salaried
CUSTB28247,314621.0,Salaried
CUSTB28248,731656.0,Self Employed
CUSTB28249,385958.0,Salaried
CUSTB28250,215516.0,Self Employed
CUSTB28251,338225.0,Self Employed
CUSTB28252,507253.0,Salaried
CUSTB28253,484553.0,Salaried
CUSTB28254,692036.0,Salaried
CUSTB28255,510989.0,Salaried
CUSTB28256,434779.0,Self Employed
CUSTB28257,223360.0,Self Employed
CUSTB28258,392007.0,Self Employed
CUSTB28259,522795.0,Self Employed
CUSTB28260,349456.0,Salaried
CUSTB28261,675474.0,Self Employed
CUSTB28262,570287.0,Self Employed
CUSTB28263,317852.0,Self Employed
CUSTB28264,429419.0,Self Employed
CUSTB28265,685684.0,Salaried
CUSTB28266,316978.0,Salaried
CUSTB28267,323866.0,Salaried
CUSTB28268,768025.0,Self Employed
CUSTB28269,221942.0,Self Employed
CUSTB28270,358145.0,Salaried
CUSTB28271,321251.0,Salaried
CUSTB28272,741830.0,Self Employed
CUSTB28273,691438.0,Self Employed
CUSTB28274,215265.0,Self Employed
CUSTB28275,783193.0,Self Employed
CUSTB28276,500362.0,Self Employed
CUSTB28277,736006.0,Salaried
CUSTB28278,567678.0,Salaried
CUSTB28279,279909.0,Salaried
CUSTB28280,281370.0,Salaried
CUSTB28281,470374.0,Self Employed
CUSTB28282,403544.0,Self Employed
CUSTB28283,691031.0,Self Employed
CUSTB28284,424140.0,Salaried
CUSTB28285,416085.0,Salaried
CUSTB28286,590435.0,Self Employed
CUSTB28287,455962.0,Salaried
CUSTB28288,473390.0,Self Employed
CUSTB28289,525750.0,Self Employed
CUSTB28290,754883.0,Salaried
CUSTB28291,315653.0,Salaried
CUSTB28292,330450.0,Self Employed
CUSTB28293,552800.0,Salaried
CUSTB28294,759687.0,Salaried
CUSTB28295,690724.0,Salaried
CUSTB28296,448772.0,Salaried
CUSTB28297,592865.0,Salaried
CUSTB28298,256546.0,Salaried
CUSTB28299,206743.0,Salaried
CUSTB28300,342481.0,Salaried
CUSTB28301,414884.0,Salaried
CUSTB28302,679172.0,Self Employed
CUSTB28303,580087.0,Salaried
CUSTB28304,273134.0,Self Employed
CUSTB28305,266352.0,Self Employed
CUSTB28306,266956.0,Self Employed
CUSTB28307,200032.0,Salaried
CUSTB28308,342910.0,Salaried
CUSTB28309,586564.0,Salaried
CUSTB28310,327189.0,Self Employed
CUSTB28311,642738.0,Salaried
CUSTB28312,341017.0,Self Employed
CUSTB28313,791726.0,Salaried
CUSTB28314,705163.0,Salaried
CUSTB28315,574176.0,Salaried
CUSTB28316,673574.0,Self Employed
CUSTB28317,368130.0,Self Employed
CUSTB28318,723437.0,Salaried
CUSTB28319,212204.0,Salaried
CUSTB28320,203954.0,Self Employed
CUSTB28321,344216.0,Self Employed
CUSTB28322,785532.0,Salaried
CUSTB28323,683555.0,Self Employed
CUSTB28324,561002.0,Self Employed
CUSTB28325,346988.0,Salaried
CUSTB28326,291356.0,Salaried
CUSTB28327,279344.0,Salaried
CUSTB28328,450224.0,Salaried
CUSTB28329,613893.0,Self Employed
CUSTB28330,544117.0,Salaried
CUSTB28331,224725.0,Self Employed
CUSTB28332,682375.0,Salaried
CUSTB28333,532529.0,Self Employed
CUSTB28334,439421.0,Salaried
CUSTB28335,664051.0,Self Employed
CUSTB28336,257345.0,Salaried
CUSTB28337,643424.0,Salaried
CUSTB28338,691622.0,Salaried
CUSTB28339,653689.0,Salaried
CUSTB28340,716739.0,Salaried
CUSTB28341,549799.0,Salaried
CUSTB28342,299089.0,Salaried
CUSTB28343,359827.0,Salaried
CUSTB28344,265916.0,Self Employed
CUSTB28345,770367.0,Salaried
CUSTB28346,474216.0,Self Employed
CUSTB28347,455296.0,Salaried
CUSTB28348,391590.0,Salaried
CUSTB28349,640333.0,Salaried
CUSTB28350,556329.0,Self Employed
CUSTB28351,794828.0,Self Employed
CUSTB28352,604878.0,Self Employed
CUSTB28353,617497.0,Self Employed
CUSTB28354,235131.0,Self Employed
CUSTB28355,486266.0,Salaried
CUSTB28356,613568.0,Self Employed
CUSTB28357,306249.0,Self Employed
CUSTB28358,628372.0,Self Employed
CUSTB28359,541149.0,Self Employed
CUSTB28360,547995.0,Self Employed
CUSTB28361,280659.0,Self Employed
CUSTB28362,456905.0,Self Employed
CUSTB28363,729450.0,Salaried
CUSTB28364,398895.0,Self Employed
CUSTB28365,709985.0,Self Employed
CUSTB28366,365065.0,Salaried
CUSTB28367,549183.0,Salaried
CUSTB28368,610238.0,Salaried
CUSTB28369,535192.0,Salaried
CUSTB28370,495821.0,Self Employed
CUSTB28371,223676.0,Self Employed
CUSTB28372,637504.0,Self Employed
CUSTB28373,659779.0,Self Employed
CUSTB28374,238863.0,Salaried
CUSTB28375,296591.0,Self Employed
CUSTB28376,399575.0,Self Employed
CUSTB28377,711971.0,Self Employed
CUSTB28378,386730.0,Self Employed
CUSTB28379,400548.0,Self Employed
CUSTB28380,409877.0,Self Employed
CUSTB28381,454151.0,Salaried
CUSTB28382,709726.0,Salaried
CUSTB28383,779889.0,Self Employed
CUSTB28384,434922.0,Salaried
CUSTB28385,265316.0,Salaried
CUSTB28386,693453.0,Self Employed
CUSTB28387,789060.0,Salaried
CUSTB28388,636549.0,Salaried
CUSTB28389,387767.0,Salaried
CUSTB28390,657971.0,Self Employed
CUSTB28391,512138.0,Self Employed
CUSTB28392,559195.0,Salaried
CUSTB28393,465522.0,Self Employed
CUSTB28394,423594.0,Self Employed
CUSTB28395,418416.0,Self Employed
CUSTB28396,609925.0,Self Employed
CUSTB28397,363998.0,Self Employed
CUSTB28398,600347.0,Salaried
CUSTB28399,388380.0,Self Employed
CUSTB28400,289220.0,Salaried
CUSTB28401,205457.0,Self Employed
CUSTB28402,282179.0,Self Employed
CUSTB28403,243918.0,Salaried
CUSTB28404,370740.0,Salaried
CUSTB28405,284521.0,Salaried
CUSTB28406,740756.0,Salaried
CUSTB28407,623986.0,Self Employed
CUSTB28408,246722.0,Salaried
CUSTB28409,659218.0,Self Employed
CUSTB28410,525012.0,Self Employed
CUSTB28411,500413.0,Salaried
CUSTB28412,781545.0,Salaried
CUSTB28413,365349.0,Salaried
CUSTB28414,759609.0,Self Employed
CUSTB28415,381828.0,Salaried
CUSTB28416,550257.0,Self Employed
CUSTB28417,270763.0,Salaried
CUSTB28418,140567.0,Salaried
CUSTB28419,393241.0,Self Employed
CUSTB28420,354865.0,Self Employed
CUSTB28421,795030.0,Salaried
CUSTB28422,471875.0,Self Employed
CUSTB28423,220989.0,Salaried
CUSTB28424,231670.0,Salaried
CUSTB28425,201473.0,Self Employed
CUSTB28426,438045.0,Salaried
CUSTB28427,215153.0,Self Employed
CUSTB28428,592944.0,Self Employed
CUSTB28429,392730.0,Salaried
CUSTB28430,698933.0,Salaried
CUSTB28431,213569.0,Self Employed
CUSTB28432,152593.0,Self Employed
CUSTB28433,573556.0,Salaried
CUSTB28434,548454.0,Salaried
CUSTB28435,707363.0,Salaried
CUSTB28436,593466.0,Salaried
CUSTB28437,734546.0,Salaried
CUSTB28438,768538.0,Self Employed
CUSTB28439,471533.0,Self Employed
CUSTB28440,787655.0,Self Employed
CUSTB28441,302522.0,Self Employed
CUSTB28442,378496.0,Self Employed
CUSTB28443,329003.0,Self Employed
CUSTB28444,638892.0,Salaried
CUSTB28445,355841.0,Self Employed
CUSTB28446,766196.0,Salaried
CUSTB28447,642567.0,Self Employed
CUSTB28448,276500.0,Self Employed
CUSTB28449,375374.0,Self Employed
CUSTB28450,460575.0,Salaried
CUSTB28451,255956.0,Self Employed
CUSTB28452,681727.0,Self Employed
CUSTB28453,738297.0,Salaried
CUSTB28454,621817.0,Salaried
CUSTB28455,732041.0,Self Employed
CUSTB28456,781640.0,Self Employed
CUSTB28457,795067.0,Salaried
CUSTB28458,616873.0,Self Employed
CUSTB28459,569252.0,Salaried
CUSTB28460,747865.0,Salaried
CUSTB28461,327972.0,Salaried
CUSTB28462,704523.0,Salaried
CUSTB28463,718770.0,Self Employed
CUSTB28464,742532.0,Self Employed
CUSTB28465,494316.0,Self Employed
CUSTB28466,743813.0,Self Employed
CUSTB28467,689451.0,Salaried
CUSTB28468,464290.0,Salaried
CUSTB28469,510803.0,Self Employed
CUSTB28470,515909.0,Salaried
CUSTB28471,238592.0,Salaried
CUSTB28472,722958.0,Self Employed
CUSTB28473,309591.0,Self Employed
CUSTB28474,316477.0,Self Employed
CUSTB28475,448908.0,Salaried
CUSTB28476,444667.0,Salaried
CUSTB28477,770734.0,Self Employed
CUSTB28478,598274.0,Self Employed
CUSTB28479,209220.0,Salaried
CUSTB28480,488336.0,Salaried
CUSTB28481,701886.0,Self Employed
CUSTB28482,474912.0,Self Employed
CUSTB28483,300727.0,Salaried
CUSTB28484,666280.0,Salaried
CUSTB28485,329246.0,Salaried
CUSTB28486,646054.0,Self Employed
CUSTB28487,681586.0,Salaried
CUSTB28488,295928.0,Salaried
CUSTB28489,242021.0,Salaried
CUSTB28490,274182.0,Salaried
CUSTB28491,316778.0,Salaried
CUSTB28492,504683.0,Salaried
CUSTB28493,619510.0,Salaried
CUSTB28494,692883.0,Self Employed
CUSTB28495,567786.0,Self Employed
CUSTB28496,725612.0,Self Employed
CUSTB28497,731436.0,Self Employed
CUSTB28498,371912.0,Self Employed
CUSTB28499,480849.0,Self Employed
CUSTB28500,239744.0,Self Employed
CUSTB28501,347995.0,Self Employed
CUSTB28502,758760.0,Self Employed
CUSTB28503,274328.0,Salaried
CUSTB28504,599122.0,Salaried
CUSTB28505,486963.0,Self Employed
CUSTB28506,253823.0,Salaried
CUSTB28507,541849.0,Salaried
CUSTB28508,399805.0,Salaried
CUSTB28509,354547.0,Self Employed
CUSTB28510,329326.0,Self Employed
CUSTB28511,377559.0,Self Employed
CUSTB28512,262502.0,Salaried
CUSTB28513,787491.0,Salaried
CUSTB28514,497877.0,Salaried
CUSTB28515,677334.0,Self Employed
CUSTB28516,295637.0,Self Employed
CUSTB28517,715428.0,Self Employed
CUSTB28518,286544.0,Salaried
CUSTB28519,637652.0,Self Employed
CUSTB28520,491890.0,Salaried
CUSTB28521,762592.0,Salaried
CUSTB28522,707541.0,Self Employed
CUSTB28523,384376.0,Salaried
CUSTB28524,402225.0,Salaried
CUSTB28525,428090.0,Salaried
CUSTB28526,753317.0,Salaried
CUSTB28527,740524.0,Salaried
CUSTB28528,259839.0,Salaried
CUSTB28529,482474.0,Self Employed
CUSTB28530,660964.0,Salaried
CUSTB28531,554070.0,Self Employed
CUSTB28532,799343.0,Salaried
CUSTB28533,357617.0,Salaried
CUSTB28534,205946.0,Self Employed
CUSTB28535,460975.0,Self Employed
CUSTB28536,328923.0,Self Employed
CUSTB28537,365272.0,Self Employed
CUSTB28538,738477.0,Self Employed
CUSTB28539,551690.0,Salaried
CUSTB28540,400391.0,Self Employed
CUSTB28541,615972.0,Salaried
CUSTB28542,724986.0,Self Employed
CUSTB28543,419030.0,Self Employed
CUSTB28544,612156.0,Salaried
CUSTB28545,444255.0,Salaried
CUSTB28546,652083.0,Self Employed
CUSTB28547,299312.0,Salaried
CUSTB28548,251891.0,Salaried
CUSTB28549,318614.0,Self Employed
CUSTB28550,580041.0,Salaried
CUSTB28551,357093.0,Self Employed
CUSTB28552,758735.0,Self Employed
CUSTB28553,466244.0,Self Employed
CUSTB28554,400668.0,Self Employed
CUSTB28555,667148.0,Self Employed
CUSTB28556,315133.0,Self Employed
CUSTB28557,480910.0,Self Employed
CUSTB28558,619876.0,Salaried
CUSTB28559,421250.0,Self Employed
CUSTB28560,238901.0,Salaried
CUSTB28561,601108.0,Salaried
CUSTB28562,261932.0,Self Employed
CUSTB28563,781122.0,Salaried
CUSTB28564,770228.0,Salaried
CUSTB28565,387201.0,Salaried
CUSTB28566,680246.0,Salaried
CUSTB28567,786474.0,Salaried
CUSTB28568,144346.0,Self Employed
CUSTB28569,262858.0,Self Employed
CUSTB28570,556316.0,Salaried
CUSTB28571,278430.0,Self Employed
CUSTB28572,701244.0,Self Employed
CUSTB28573,678828.0,Salaried
CUSTB28574,783444.0,Salaried
CUSTB28575,266362.0,Salaried
CUSTB28576,566812.0,Self Employed
CUSTB28577,308584.0,Salaried
CUSTB28578,536417.0,Salaried
CUSTB28579,497283.0,Self Employed
CUSTB28580,458698.0,Salaried
CUSTB28581,548478.0,Self Employed
CUSTB28582,277439.0,Self Employed
CUSTB28583,519252.0,Self Employed
CUSTB28584,314144.0,Salaried
CUSTB28585,434500.0,Salaried
CUSTB28586,264341.0,Salaried
CUSTB28587,329078.0,Salaried
CUSTB28588,374737.0,Self Employed
CUSTB28589,692924.0,Self Employed
CUSTB28590,256793.0,Self Employed
CUSTB28591,447175.0,Self Employed
CUSTB28592,321796.0,Salaried
CUSTB28593,476404.0,Self Employed
CUSTB28594,205954.0,Salaried
CUSTB28595,717106.0,Salaried
CUSTB28596,225157.0,Self Employed
CUSTB28597,227511.0,Self Employed
CUSTB28598,572904.0,Salaried
CUSTB28599,699721.0,Self Employed
CUSTB28600,639967.0,Self Employed
CUSTB28601,685108.0,Salaried
CUSTB28602,484514.0,Self Employed
CUSTB28603,662294.0,Salaried
CUSTB28604,601128.0,Salaried
CUSTB28605,416082.0,Salaried
CUSTB28606,538994.0,Self Employed
CUSTB28607,767113.0,Salaried
CUSTB28608,371969.0,Self Employed
CUSTB28609,796309.0,Self Employed
CUSTB28610,527257.0,Self Employed
CUSTB28611,219518.0,Salaried
CUSTB28612,724171.0,Salaried
CUSTB28613,550194.0,Self Employed
CUSTB28614,268784.0,Salaried
CUSTB28615,472458.0,Salaried
CUSTB28616,656604.0,Salaried
CUSTB28617,325097.0,Salaried
CUSTB28618,289459.0,Self Employed
CUSTB28619,785726.0,Salaried
CUSTB28620,206308.0,Salaried
CUSTB28621,389034.0,Salaried
CUSTB28622,486052.0,Self Employed
CUSTB28623,234706.0,Self Employed
CUSTB28624,223461.0,Salaried
CUSTB28625,359205.0,Salaried
CUSTB28626,221425.0,Self Employed
CUSTB28627,392950.0,Self Employed
CUSTB28628,737312.0,Self Employed
CUSTB28629,682662.0,Self Employed
CUSTB28630,571798.0,Salaried
CUSTB28631,504610.0,Salaried
CUSTB28632,638853.0,Self Employed
CUSTB28633,378374.0,Salaried
CUSTB28634,623004.0,Self Employed
CUSTB28635,351195.0,Self Employed
CUSTB28636,522703.0,Salaried
CUSTB28637,676230.0,Self Employed
CUSTB28638,235722.0,Salaried
CUSTB28639,315411.0,Salaried
CUSTB28640,305074.0,Salaried
CUSTB28641,759039.0,Salaried
CUSTB28642,709055.0,Salaried
CUSTB28643,492926.0,Self Employed
CUSTB28644,297503.0,Salaried
CUSTB28645,347841.0,Self Employed
CUSTB28646,764767.0,Salaried
CUSTB28647,392356.0,Salaried
CUSTB28648,630537.0,Self Employed
CUSTB28649,397602.0,Salaried
CUSTB28650,666149.0,Salaried
CUSTB28651,113209.0,Salaried
CUSTB28652,676409.0,Self Employed
CUSTB28653,609919.0,Salaried
CUSTB28654,208808.0,Salaried
CUSTB28655,491396.0,Self Employed
CUSTB28656,573130.0,Self Employed
CUSTB28657,443959.0,Self Employed
CUSTB28658,422928.0,Salaried
CUSTB28659,412117.0,Salaried
CUSTB28660,394171.0,Salaried
CUSTB28661,646979.0,Salaried
CUSTB28662,360219.0,Salaried
CUSTB28663,325610.0,Salaried
CUSTB28664,410071.0,Salaried
CUSTB28665,363480.0,Salaried
CUSTB28666,712140.0,Salaried
CUSTB28667,601699.0,Salaried
CUSTB28668,649775.0,Salaried
CUSTB28669,651636.0,Salaried
CUSTB28670,227065.0,Salaried
CUSTB28671,570462.0,Self Employed
CUSTB28672,482957.0,Salaried
CUSTB28673,457192.0,Self Employed
CUSTB28674,723994.0,Salaried
CUSTB28675,506881.0,Self Employed
CUSTB28676,308740.0,Self Employed
CUSTB28677,235234.0,Self Employed
CUSTB28678,466882.0,Salaried
CUSTB28679,639356.0,Self Employed
CUSTB28680,384663.0,Self Employed
CUSTB28681,477417.0,Self Employed
CUSTB28682,264932.0,Self Employed
CUSTB28683,633532.0,Salaried
CUSTB28684,342875.0,Self Employed
CUSTB28685,528781.0,Salaried
CUSTB28686,729157.0,Salaried
CUSTB28687,311940.0,Self Employed
CUSTB28688,700595.0,Salaried
CUSTB28689,557808.0,Self Employed
CUSTB28690,635492.0,Salaried
CUSTB28691,542792.0,Salaried
CUSTB28692,331577.0,Salaried
CUSTB28693,785608.0,Self Employed
CUSTB28694,224084.0,Salaried
CUSTB28695,671776.0,Salaried
CUSTB28696,688243.0,Salaried
CUSTB28697,323056.0,Self Employed
CUSTB28698,562253.0,Self Employed
CUSTB28699,593391.0,Self Employed
CUSTB28700,518813.0,Salaried
CUSTB28701,715938.0,Self Employed
CUSTB28702,512414.0,Salaried
CUSTB28703,667891.0,Salaried
CUSTB28704,633590.0,Salaried
CUSTB28705,464103.0,Self Employed
CUSTB28706,700673.0,Salaried
CUSTB28707,531226.0,Self Employed
CUSTB28708,601935.0,Self Employed
CUSTB28709,446866.0,Salaried
CUSTB28710,395311.0,Salaried
CUSTB28711,768272.0,Salaried
CUSTB28712,590195.0,Salaried
CUSTB28713,782863.0,Salaried
CUSTB28714,363196.0,Self Employed
CUSTB28715,374841.0,Self Employed
CUSTB28716,406455.0,Self Employed
CUSTB28717,215379.0,Salaried
CUSTB28718,171968.0,Salaried
CUSTB28719,788826.0,Salaried
CUSTB28720,339913.0,Self Employed
CUSTB28721,483861.0,Salaried
CUSTB28722,706311.0,Self Employed
CUSTB28723,597843.0,Self Employed
CUSTB28724,394080.0,Salaried
CUSTB28725,791314.0,Self Employed
CUSTB28726,258145.0,Salaried
CUSTB28727,745582.0,Salaried
CUSTB28728,228585.0,Self Employed
CUSTB28729,677929.0,Salaried
CUSTB28730,244018.0,Salaried
CUSTB28731,758435.0,Salaried
CUSTB28732,638353.0,Salaried
CUSTB28733,222920.0,Salaried
CUSTB28734,478543.0,Salaried
CUSTB28735,627332.0,Salaried
CUSTB28736,415298.0,Self Employed
CUSTB28737,570163.0,Salaried
CUSTB28738,595744.0,Salaried
CUSTB28739,799050.0,Self Employed
CUSTB28740,626375.0,Self Employed
CUSTB28741,262580.0,Salaried
CUSTB28742,597098.0,Salaried
CUSTB28743,627282.0,Salaried
CUSTB28744,256861.0,Self Employed
CUSTB28745,209567.0,Salaried
CUSTB28746,279938.0,Salaried
CUSTB28747,607367.0,Self Employed
CUSTB28748,272842.0,Self Employed
CUSTB28749,616818.0,Self Employed
CUSTB28750,390552.0,Salaried
CUSTB28751,665197.0,Salaried
CUSTB28752,494761.0,Salaried
CUSTB28753,241749.0,Self Employed
CUSTB28754,405249.0,Salaried
CUSTB28755,501022.0,Salaried
CUSTB28756,526677.0,Salaried
CUSTB28757,378246.0,Self Employed
CUSTB28758,568162.0,Salaried
CUSTB28759,612868.0,Self Employed
CUSTB28760,781341.0,Self Employed
CUSTB28761,397897.0,Self Employed
CUSTB28762,637544.0,Self Employed
CUSTB28763,531097.0,Self Employed
CUSTB28764,297385.0,Self Employed
CUSTB28765,382333.0,Salaried
CUSTB28766,470374.0,Self Employed
CUSTB28767,360600.0,Self Employed
CUSTB28768,213769.0,Salaried
CUSTB28769,743765.0,Self Employed
CUSTB28770,334938.0,Salaried
CUSTB28771,275044.0,Self Employed
CUSTB28772,212648.0,Salaried
CUSTB28773,645180.0,Salaried
CUSTB28774,330679.0,Self Employed
CUSTB28775,668832.0,Salaried
CUSTB28776,368445.0,Salaried
CUSTB28777,792132.0,Salaried
CUSTB28778,477521.0,Self Employed
CUSTB28779,756145.0,Self Employed
CUSTB28780,479754.0,Salaried
CUSTB28781,434873.0,Self Employed
CUSTB28782,424662.0,Salaried
CUSTB28783,537482.0,Self Employed
CUSTB28784,759044.0,Salaried
CUSTB28785,355421.0,Salaried
CUSTB28786,272693.0,Self Employed
CUSTB28787,593221.0,Salaried
CUSTB28788,589749.0,Salaried
CUSTB28789,542149.0,Salaried
CUSTB28790,354465.0,Salaried
CUSTB28791,797387.0,Self Employed
CUSTB28792,696058.0,Self Employed
CUSTB28793,434862.0,Self Employed
CUSTB28794,507642.0,Salaried
CUSTB28795,583938.0,Salaried
CUSTB28796,577468.0,Salaried
CUSTB28797,453315.0,Self Employed
CUSTB28798,485358.0,Salaried
CUSTB28799,286625.0,Salaried
CUSTB28800,387850.0,Salaried
CUSTB28801,582829.0,Self Employed
CUSTB28802,503095.0,Self Employed
CUSTB28803,516738.0,Self Employed
CUSTB28804,744504.0,Salaried
CUSTB28805,443540.0,Salaried
CUSTB28806,585234.0,Self Employed
CUSTB28807,200991.0,Salaried
CUSTB28808,633567.0,Self Employed
CUSTB28809,443263.0,Self Employed
CUSTB28810,282739.0,Self Employed
CUSTB28811,420763.0,Salaried
CUSTB28812,601883.0,Self Employed
CUSTB28813,782373.0,Self Employed
CUSTB28814,305847.0,Salaried
CUSTB28815,697190.0,Self Employed
CUSTB28816,650233.0,Self Employed
CUSTB28817,463193.0,Salaried
CUSTB28818,772194.0,Salaried
CUSTB28819,716000.0,Self Employed
CUSTB28820,248696.0,Self Employed
CUSTB28821,525618.0,Salaried
CUSTB28822,715014.0,Self Employed
CUSTB28823,262376.0,Salaried
CUSTB28824,505836.0,Salaried
CUSTB28825,425833.0,Self Employed
CUSTB28826,376679.0,Self Employed
CUSTB28827,577735.0,Salaried
CUSTB28828,777304.0,Self Employed
CUSTB28829,344267.0,Self Employed
CUSTB28830,273499.0,Salaried
CUSTB28831,244506.0,Self Employed
CUSTB28832,268367.0,Salaried
CUSTB28833,325458.0,Self Employed
CUSTB28834,745911.0,Self Employed
CUSTB28835,260019.0,Salaried
CUSTB28836,798298.0,Salaried
CUSTB28837,673353.0,Self Employed
CUSTB28838,417953.0,Self Employed
CUSTB28839,732444.0,Salaried
CUSTB28840,586914.0,Salaried
CUSTB28841,703311.0,Self Employed
CUSTB28842,435017.0,Salaried
CUSTB28843,232481.0,Salaried
CUSTB28844,698501.0,Salaried
CUSTB28845,646693.0,Salaried
CUSTB28846,617646.0,Salaried
CUSTB28847,727650.0,Salaried
CUSTB28848,653076.0,Salaried
CUSTB28849,686068.0,Salaried
CUSTB28850,273446.0,Self Employed
CUSTB28851,601819.0,Salaried
CUSTB28852,499637.0,Self Employed
CUSTB28853,224145.0,Self Employed
CUSTB28854,356475.0,Salaried
CUSTB28855,314280.0,Self Employed
CUSTB28856,508993.0,Salaried
CUSTB28857,369162.0,Self Employed
CUSTB28858,257242.0,Self Employed
CUSTB28859,565989.0,Salaried
CUSTB28860,742951.0,Salaried
