Customer_ID,Disbursal_Date,Loan_Amount,DPD
CUST024431,2024-12-19,64019,0
CUST024432,2023-12-02,96277,0
CUST024433,2024-11-21,40371,0
CUST024434,2023-09-09,18974,0
CUST024435,2023-09-10,149184,30
CUST024436,2024-11-17,191573,210
CUST024437,2023-11-16,101624,60
CUST024438,2024-01-24,197670,180
CUST024439,2024-09-26,52247,60
CUST024440,2023-12-10,149518,0
CUST024441,2024-01-16,13101,0
CUST024442,2024-01-19,95481,0
CUST024443,2023-08-30,191520,30
CUST024444,2023-08-08,197060,0
CUST024445,2024-01-11,53791,30
CUST024446,2024-09-20,26276,0
CUST024447,2024-08-13,134505,30
CUST024448,2023-06-10,179019,30
CUST024449,2023-12-30,30287,30
CUST024450,2023-10-02,144444,360
CUST024451,2023-12-02,142917,0
CUST024452,2023-04-12,156907,240
CUST024453,2024-01-25,165910,30
CUST024454,2024-05-17,76317,0
CUST024455,2023-04-05,192935,30
CUST024456,2024-11-02,121566,0
CUST024457,2023-07-16,98937,30
CUST024458,2023-11-07,112423,0
CUST024459,2024-01-21,110685,60
CUST024460,2023-09-21,133939,0
CUST024461,2024-01-23,74459,0
CUST024462,2023-05-18,153313,30
CUST024463,2024-02-11,89136,60
CUST024464,2023-09-03,12736,0
CUST024465,2023-10-27,85960,180
CUST024466,2024-09-27,197459,0
CUST024467,2024-12-09,171275,0
CUST024468,2024-12-24,138930,0
CUST024469,2024-12-16,178045,0
CUST024470,2024-03-12,90044,0
CUST024471,2024-01-27,133431,0
CUST024472,2024-11-08,154673,30
CUST024473,2023-07-23,111309,180
CUST024474,2023-08-15,55416,0
CUST024475,2023-10-05,14017,30
CUST024476,2024-10-30,57435,0
CUST024477,2024-12-09,18167,0
CUST024478,2024-08-12,189072,0
CUST024479,2024-11-27,78176,30
CUST024480,2024-08-07,128076,0
CUST024481,2024-08-16,141739,0
CUST024482,2024-08-11,54177,0
CUST024483,2024-08-22,81969,0
CUST024484,2024-05-23,134082,30
CUST024485,2024-09-20,173267,0
CUST024486,2024-04-06,21184,0
CUST024487,2023-08-22,136462,0
CUST024488,2023-04-08,109417,0
CUST024489,2023-10-23,92730,0
CUST024490,2024-01-23,69634,0
CUST024491,2024-12-03,169580,0
CUST024492,2023-09-24,198255,0
CUST024493,2023-12-24,39852,90
CUST024494,2023-06-08,145866,180
CUST024495,2024-12-03,96120,30
CUST024496,2023-10-09,72075,0
CUST024497,2023-11-11,91035,0
CUST024498,2024-11-01,102734,90
CUST024499,2024-04-05,112858,0
CUST024500,2024-12-28,32032,0
CUST024501,2024-03-03,74876,30
CUST024502,2024-05-05,24490,30
CUST024503,2024-05-06,182669,0
CUST024504,2023-06-30,152700,0
CUST024505,2024-08-02,199264,0
CUST024506,2023-08-07,101823,60
CUST024507,2023-11-07,58734,60
CUST024508,2023-07-08,143142,60
CUST024509,2024-01-06,149357,0
CUST024510,2024-04-08,49219,0
CUST024511,2024-08-07,57376,0
CUST024512,2024-08-13,161467,0
CUST024513,2023-05-27,109882,90
CUST024514,2023-09-13,37737,0
CUST024515,2024-03-13,30952,0
CUST024516,2023-09-18,60821,0
CUST024517,2024-09-27,190884,0
CUST024518,2024-04-25,67577,0
CUST024519,2024-08-11,149224,30
CUST024520,2024-05-07,58214,0
CUST024521,2023-07-14,70732,0
CUST024522,2024-06-07,176419,180
CUST024523,2023-05-25,56084,0
CUST024524,2023-12-16,185931,0
CUST024525,2023-05-01,114982,0
CUST024526,2023-06-30,178060,30
CUST024527,2024-11-11,113316,30
CUST024528,2024-12-08,97355,0
CUST024529,2023-05-10,184065,360
CUST024530,2024-03-01,47699,30
CUST024531,2023-04-17,29945,0
CUST024532,2024-02-08,49315,0
CUST024533,2024-05-14,180544,0
CUST024534,2023-11-20,17716,30
CUST024535,2023-08-08,115678,0
CUST024536,2023-07-05,80440,0
CUST024537,2024-12-01,123431,0
CUST024538,2024-02-10,141375,30
CUST024539,2023-12-19,83750,60
CUST024540,2024-03-19,143805,90
CUST024541,2023-08-16,126382,60
CUST024542,2024-08-19,84824,0
CUST024543,2024-05-30,34296,0
CUST024544,2024-08-07,96068,0
CUST024545,2024-05-14,116106,0
CUST024546,2024-01-10,80137,0
CUST024547,2024-05-24,158965,0
CUST024548,2023-07-21,102876,0
CUST024549,2024-04-18,195781,0
CUST024550,2023-08-23,13770,30
CUST024551,2024-03-29,191107,90
CUST024552,2023-12-30,78279,0
CUST024553,2024-11-08,124523,0
CUST024554,2024-03-17,127523,0
CUST024555,2023-11-20,95647,0
CUST024556,2023-12-13,60026,0
CUST024557,2023-09-01,30708,0
CUST024558,2023-05-17,109304,0
CUST024559,2024-10-29,101316,30
CUST024560,2023-05-15,180782,0
CUST024561,2024-05-16,23461,30
CUST024562,2023-10-07,62545,0
CUST024563,2024-01-31,62676,60
CUST024564,2023-07-29,101042,180
CUST024565,2023-06-06,63396,0
CUST024566,2024-12-06,10992,60
CUST024567,2024-04-12,131932,0
CUST024568,2024-02-26,133807,0
CUST024569,2024-06-23,187612,30
CUST024570,2023-12-09,153009,0
CUST024571,2024-06-19,60501,300
CUST024572,2023-10-06,33744,0
CUST024573,2023-05-09,177781,60
CUST024574,2023-05-25,178534,30
CUST024575,2024-12-03,20607,60
CUST024576,2024-01-24,38526,0
CUST024577,2023-09-22,190855,0
CUST024578,2024-01-16,17064,30
CUST024579,2024-01-18,130671,0
CUST024580,2024-09-29,107915,60
CUST024581,2023-04-26,144726,0
CUST024582,2024-01-08,168643,90
CUST024583,2023-04-14,81023,0
CUST024584,2024-04-15,183927,0
CUST024585,2023-09-12,118837,0
CUST024586,2024-11-28,101026,0
CUST024587,2024-01-10,120002,0
CUST024588,2023-06-03,31213,0
CUST024589,2023-11-13,135164,0
CUST024590,2024-02-03,128508,0
CUST024591,2024-02-20,199882,0
CUST024592,2024-02-21,27110,0
CUST024593,2024-05-05,130181,30
CUST024594,2024-08-15,29594,0
CUST024595,2023-05-24,135890,0
CUST024596,2024-05-12,86348,30
CUST024597,2024-09-30,154646,0
CUST024598,2024-02-16,93964,0
CUST024599,2024-05-28,138915,0
CUST024600,2024-06-30,107400,0
CUST024601,2024-03-06,99965,30
CUST024602,2023-08-14,171955,300
CUST024603,2024-11-09,91474,0
CUST024604,2024-02-21,54729,30
CUST024605,2024-10-15,89771,60
CUST024606,2024-11-17,155716,30
CUST024607,2024-03-03,111362,30
CUST024608,2023-12-18,159632,30
CUST024609,2024-11-12,91263,0
CUST024610,2023-09-19,48243,0
CUST024611,2024-09-22,80035,150
CUST024612,2024-01-08,61400,30
CUST024613,2024-07-02,171184,30
CUST024614,2024-10-20,151830,0
CUST024615,2024-02-28,146355,30
CUST024616,2023-04-11,148288,0
CUST024617,2023-09-01,172127,0
CUST024618,2023-05-24,149292,0
CUST024619,2023-09-20,32592,30
CUST024620,2024-04-10,23027,0
CUST024621,2023-07-17,177681,0
CUST024622,2023-05-07,170659,0
CUST024623,2024-02-16,174956,30
CUST024624,2024-07-11,40240,30
CUST024625,2024-06-15,146584,0
CUST024626,2024-12-21,35880,0
CUST024627,2023-08-20,105555,0
CUST024628,2023-05-02,22895,0
CUST024629,2024-11-30,134856,0
CUST024630,2024-03-17,91621,0
CUST024631,2023-06-30,73063,30
CUST024632,2024-05-06,152366,0
CUST024633,2024-06-26,80762,0
CUST024634,2023-12-05,50810,0
CUST024635,2024-11-28,185631,0
CUST024636,2024-07-25,88109,0
CUST024637,2024-10-18,31244,60
CUST024638,2024-02-15,60934,0
CUST024639,2024-08-11,31306,60
CUST024640,2023-05-21,148091,60
CUST024641,2024-10-12,190635,30
CUST024642,2023-11-07,132976,0
CUST024643,2023-07-30,164021,60
CUST024644,2023-07-22,110188,0
CUST024645,2023-10-26,62902,60
CUST024646,2024-04-08,173257,0
CUST024647,2023-05-14,50593,30
CUST024648,2024-11-08,60282,60
CUST024649,2024-12-17,155704,90
CUST024650,2024-10-31,130374,0
CUST024651,2023-10-18,129446,90
CUST024652,2024-03-15,33405,0
CUST024653,2024-01-13,131380,0
CUST024654,2023-04-27,142872,30
CUST024655,2023-06-09,48667,0
CUST024656,2023-04-18,121056,0
CUST024657,2024-07-01,113854,0
CUST024658,2023-07-10,88950,30
CUST024659,2024-04-29,188631,180
CUST024660,2023-11-22,86114,0
CUST024661,2024-01-05,27049,60
CUST024662,2024-01-07,151691,0
CUST024663,2024-01-27,108179,0
CUST024664,2023-07-05,108427,0
CUST024665,2023-12-04,115307,0
CUST024666,2023-04-06,173061,0
CUST024667,2024-11-01,174624,0
CUST024668,2023-07-25,72318,0
CUST024669,2024-09-04,65623,30
CUST024670,2024-04-14,78026,0
CUST024671,2024-01-21,37640,0
CUST024672,2024-07-23,89723,0
CUST024673,2023-11-10,190478,0
CUST024674,2024-03-25,117323,0
CUST024675,2023-11-06,41227,0
CUST024676,2024-07-26,80770,0
CUST024677,2023-10-13,126509,30
CUST024678,2023-09-05,76204,0
CUST024679,2024-09-20,122141,0
CUST024680,2024-12-04,171118,0
CUST024681,2024-06-23,134135,0
CUST024682,2024-07-28,54173,30
CUST024683,2024-12-17,113283,0
CUST024684,2023-12-27,11722,0
CUST024685,2024-07-11,28363,0
CUST024686,2023-10-11,59901,30
CUST024687,2024-12-21,157534,90
CUST024688,2024-09-03,44895,0
CUST024689,2024-12-30,125276,90
CUST024690,2024-12-24,35775,0
CUST024691,2024-12-17,10611,90
CUST024692,2023-11-07,160003,0
CUST024693,2024-02-26,105510,0
CUST024694,2023-11-29,33400,0
CUST024695,2024-01-10,162521,30
CUST024696,2024-11-28,34682,60
CUST024697,2023-04-23,140346,0
CUST024698,2023-11-21,109252,0
CUST024699,2024-04-07,181502,0
CUST024700,2024-03-12,197081,90
CUST024701,2023-05-29,142943,60
CUST024702,2023-10-28,140283,60
CUST024703,2024-09-17,125419,30
CUST024704,2023-05-19,40492,0
CUST024705,2023-08-29,113342,0
CUST024706,2023-11-12,58202,0
CUST024707,2024-04-12,163624,90
CUST024708,2023-08-31,114080,0
CUST024709,2023-06-20,157011,30
CUST024710,2024-11-17,48125,30
CUST024711,2024-02-05,131411,0
CUST024712,2024-12-12,106482,30
CUST024713,2024-01-30,96775,180
CUST024714,2024-10-29,14585,0
CUST024715,2023-07-03,37687,30
CUST024716,2024-05-07,128502,0
CUST024717,2024-10-23,198012,0
CUST024718,2023-09-21,71333,60
CUST024719,2023-09-04,110302,0
CUST024720,2024-07-10,117083,60
CUST024721,2024-07-17,69390,0
CUST024722,2024-12-06,16002,0
CUST024723,2024-02-29,69266,30
CUST024724,2024-07-27,85392,60
CUST024725,2024-10-10,92900,60
CUST024726,2023-06-21,82488,30
CUST024727,2024-06-21,44403,60
CUST024728,2023-11-17,112737,0
CUST024729,2023-09-15,24314,180
CUST024730,2024-10-22,57501,300
CUST024731,2023-10-18,133844,0
CUST024732,2024-06-09,142306,0
CUST024733,2023-07-21,45672,90
CUST024734,2024-01-28,154361,0
CUST024735,2024-12-20,143050,0
CUST024736,2024-05-28,168330,0
CUST024737,2023-11-25,83299,90
CUST024738,2023-08-24,191419,0
CUST024739,2024-12-12,63570,0
CUST024740,2024-07-15,114138,0
CUST024741,2024-03-02,150443,90
CUST024742,2023-07-17,186055,0
CUST024743,2023-05-21,123634,30
CUST024744,2023-12-15,176951,180
CUST024745,2024-05-14,26589,0
CUST024746,2024-04-12,31444,30
CUST024747,2024-05-02,198551,0
CUST024748,2024-05-26,147123,30
CUST024749,2024-11-04,36013,0
CUST024750,2023-10-14,91961,0
CUST024751,2023-10-24,128210,0
CUST024752,2023-12-11,173716,0
CUST024753,2024-07-17,196817,180
CUST024754,2024-04-16,196544,0
CUST024755,2024-12-24,151122,0
CUST024756,2024-12-07,197717,0
CUST024757,2024-07-15,164742,0
CUST024758,2024-05-19,159951,0
CUST024759,2024-05-01,82613,60
CUST024760,2023-11-03,63747,0
CUST024761,2023-10-21,49159,60
CUST024762,2024-09-19,56257,0
CUST024763,2024-05-18,104880,60
CUST024764,2024-02-29,100975,0
CUST024765,2024-09-06,126680,60
CUST024766,2024-02-24,90128,0
CUST024767,2023-05-08,132057,90
CUST024768,2024-12-06,69737,60
CUST024769,2023-11-21,162337,90
CUST024770,2023-11-06,66459,0
CUST024771,2023-08-17,19369,0
CUST024772,2023-06-10,194647,0
CUST024773,2024-03-30,77158,0
CUST024774,2023-08-01,100135,0
CUST024775,2024-05-06,170952,0
CUST024776,2024-05-07,156633,300
CUST024777,2024-10-31,189600,0
CUST024778,2023-11-28,131706,180
CUST024779,2023-10-12,198951,180
CUST024780,2024-07-18,62179,0
CUST024781,2024-06-08,129946,180
CUST024782,2023-11-07,131352,0
CUST024783,2023-11-30,185796,60
CUST024784,2024-04-14,140940,0
CUST024785,2024-03-27,133261,0
CUST024786,2023-04-20,177498,0
CUST024787,2024-05-24,160998,210
CUST024788,2024-06-06,57705,0
CUST024789,2024-03-11,174026,0
CUST024790,2024-10-01,100037,0
CUST024791,2024-07-27,130331,30
CUST024792,2024-09-26,86913,180
CUST024793,2024-02-22,11618,30
CUST024794,2024-05-07,83338,60
CUST024795,2024-10-17,146033,0
CUST024796,2024-03-02,26512,30
CUST024797,2023-05-03,174466,0
CUST024798,2023-10-12,105278,0
CUST024799,2024-06-22,25916,0
CUST024800,2024-04-10,64701,90
CUST024801,2023-12-24,141043,0
CUST024802,2024-02-15,69165,0
CUST024803,2024-08-27,69592,0
CUST024804,2023-04-27,155423,60
CUST024805,2023-10-28,93539,30
CUST024806,2024-03-22,93012,0
CUST024807,2024-09-01,105103,0
CUST024808,2023-12-27,101212,0
CUST024809,2024-05-23,142269,0
CUST024810,2024-05-12,125244,0
CUST024811,2024-12-02,126501,0
CUST024812,2023-05-23,117700,0
CUST024813,2024-08-14,177676,60
CUST024814,2023-04-19,65183,30
CUST024815,2024-06-13,179268,0
CUST024816,2024-09-18,186015,30
CUST024817,2024-08-13,196724,0
CUST024818,2023-12-01,160689,0
CUST024819,2023-07-12,57205,30
CUST024820,2023-05-17,59025,0
CUST024821,2024-03-03,27851,30
CUST024822,2023-11-16,87151,30
CUST024823,2024-11-27,197854,150
CUST024824,2023-06-05,31903,60
CUST024825,2024-11-10,175881,90
CUST024826,2023-08-16,116443,30
CUST024827,2023-07-25,29723,0
CUST024828,2024-05-29,165114,0
CUST024829,2023-06-21,14257,0
CUST024830,2023-05-18,29755,0
CUST024831,2023-07-18,100814,60
CUST024832,2023-07-29,46294,0
CUST024833,2023-06-04,38113,0
CUST024834,2024-05-14,154006,0
CUST024835,2024-11-08,193693,30
CUST024836,2024-03-22,192923,0
CUST024837,2024-04-07,184593,0
CUST024838,2024-02-01,190327,210
CUST024839,2023-09-26,33268,0
CUST024840,2024-05-11,13699,0
CUST024841,2024-10-16,104608,30
CUST024842,2023-10-13,138919,30
CUST024843,2024-01-17,38742,0
CUST024844,2023-06-26,184962,0
CUST024845,2024-07-15,152085,0
CUST024846,2023-08-06,157888,0
CUST024847,2024-01-26,196885,150
CUST024848,2024-12-01,65064,0
CUST024849,2023-07-03,191026,180
CUST024850,2024-05-01,21578,0
CUST024851,2024-10-30,17057,0
CUST024852,2023-08-04,182092,60
CUST024853,2024-04-11,97203,60
CUST024854,2024-11-09,194815,0
CUST024855,2023-11-05,103455,0
CUST024856,2024-06-21,48291,0
CUST024857,2023-08-26,99909,0
CUST024858,2024-05-14,52538,90
CUST024859,2024-10-06,20293,0
CUST024860,2024-12-10,46708,90
CUST024861,2024-07-06,156141,0
CUST024862,2023-06-01,172211,0
CUST024863,2023-11-07,170633,0
CUST024864,2024-08-10,65818,60
CUST024865,2024-05-16,197323,0
CUST024866,2023-11-07,88544,0
CUST024867,2023-10-25,118801,0
CUST024868,2023-11-28,90469,0
CUST024869,2023-11-02,40160,0
CUST024870,2023-07-11,139492,30
CUST024871,2024-04-12,120791,60
CUST024872,2024-02-17,90848,0
CUST024873,2023-07-01,110020,0
CUST024874,2023-11-15,184306,0
CUST024875,2024-06-16,61024,0
CUST024876,2023-07-29,118438,0
CUST024877,2024-11-03,54196,30
CUST024878,2023-06-29,118652,30
CUST024879,2023-10-02,88278,0
CUST024880,2023-08-05,192122,60
CUST024881,2023-07-16,115133,0
CUST024882,2024-04-10,143676,0
CUST024883,2023-09-19,33890,0
CUST024884,2023-08-23,127743,0
CUST024885,2023-12-23,198928,0
CUST024886,2024-09-16,84655,0
CUST024887,2024-02-09,181050,0
CUST024888,2023-07-16,125614,30
CUST024889,2023-11-12,149627,30
CUST024890,2024-02-06,80611,30
CUST024891,2023-12-08,151098,0
CUST024892,2024-02-19,61534,30
CUST024893,2024-01-14,44020,0
CUST024894,2023-07-04,50615,0
CUST024895,2024-10-29,29397,300
CUST024896,2023-11-05,180941,0
CUST024897,2023-08-31,144117,360
CUST024898,2024-02-11,113945,30
CUST024899,2023-08-16,57600,180
CUST024900,2024-08-15,154553,0
CUST024901,2024-07-04,139183,30
CUST024902,2023-12-09,185825,90
CUST024903,2023-09-28,51364,30
CUST024904,2024-02-08,116899,60
CUST024905,2023-04-22,162148,0
CUST024906,2023-09-21,118341,30
CUST024907,2023-09-17,189832,0
CUST024908,2023-04-15,131040,0
CUST024909,2023-07-19,152447,0
CUST024910,2024-03-04,46640,210
CUST024911,2024-09-25,196456,30
CUST024912,2024-06-24,111774,30
CUST024913,2024-04-03,167029,0
CUST024914,2024-07-10,127130,150
CUST024915,2024-06-18,76288,0
CUST024916,2024-09-04,114882,0
CUST024917,2024-12-30,198322,0
CUST024918,2024-07-30,167891,0
CUST024919,2024-03-24,19275,30
CUST024920,2023-12-21,26927,30
CUST024921,2024-10-16,22532,0
CUST024922,2023-10-12,173639,0
CUST024923,2023-05-26,23216,0
CUST024924,2024-05-09,181670,60
CUST024925,2023-12-14,65128,150
CUST024926,2024-09-28,125853,90
CUST024927,2023-09-06,73421,0
CUST024928,2024-03-31,136420,30
CUST024929,2023-05-04,101711,90
CUST024930,2023-08-31,191999,60
CUST024931,2023-12-25,62956,0
CUST024932,2023-12-11,74056,0
CUST024933,2024-05-15,79597,0
CUST024934,2024-02-27,183303,0
CUST024935,2023-10-24,135510,0
CUST024936,2024-07-26,173924,0
CUST024937,2024-02-17,85099,60
CUST024938,2023-11-22,198413,0
CUST024939,2023-08-29,68234,0
CUST024940,2024-04-07,97977,90
CUST024941,2023-08-05,37685,0
CUST024942,2024-04-07,29769,90
CUST024943,2023-12-11,129792,0
CUST024944,2024-06-17,166546,0
CUST024945,2024-02-16,132749,0
CUST024946,2023-10-12,163833,0
CUST024947,2023-09-16,47065,30
CUST024948,2024-06-21,82591,30
CUST024949,2024-11-06,10970,0
CUST024950,2024-10-23,106825,0
CUST024951,2024-05-05,13854,0
CUST024952,2024-11-15,30211,60
CUST024953,2024-12-27,45052,0
CUST024954,2024-07-07,17274,0
CUST024955,2024-08-07,95074,60
CUST024956,2024-04-16,158784,210
CUST024957,2023-09-10,95291,30
CUST024958,2023-06-25,44528,0
CUST024959,2023-05-23,53912,0
CUST024960,2024-03-09,131895,0
CUST024961,2024-04-12,102715,0
CUST024962,2024-06-17,177392,0
CUST024963,2024-10-08,147907,0
CUST024964,2024-08-30,199095,0
CUST024965,2024-10-15,126185,60
CUST024966,2023-09-16,34596,0
CUST024967,2023-06-09,85939,0
CUST024968,2024-09-02,42507,0
CUST024969,2023-08-02,106310,0
CUST024970,2024-03-25,67702,60
CUST024971,2023-12-15,77255,0
CUST024972,2023-11-29,175522,0
CUST024973,2024-10-20,141414,30
CUST024974,2024-03-22,113381,0
CUST024975,2024-08-22,83306,0
CUST024976,2024-07-14,167456,90
CUST024977,2024-09-08,139732,360
CUST024978,2023-09-01,114234,180
CUST024979,2023-07-02,153580,60
CUST024980,2024-04-20,121813,30
CUST024981,2024-07-09,21880,0
CUST024982,2023-08-26,173879,0
CUST024983,2023-09-03,161372,180
CUST024984,2023-05-15,185552,90
CUST024985,2024-02-21,40891,30
CUST024986,2023-09-28,70994,0
CUST024987,2024-08-03,39972,30
CUST024988,2024-04-20,97965,0
CUST024989,2024-08-01,176692,0
CUST024990,2023-11-26,66090,210
CUST024991,2024-02-22,116555,0
CUST024992,2023-12-27,44954,0
CUST024993,2023-12-18,190546,0
CUST024994,2024-07-11,186747,0
CUST024995,2023-05-11,90184,180
CUST024996,2024-10-17,165627,0
CUST024997,2024-03-13,58295,0
CUST024998,2023-06-14,99734,0
CUST024999,2024-09-14,171767,0
CUST025000,2023-07-25,100138,30
CUST025001,2023-07-07,63694,0
CUST025002,2024-03-21,46803,0
CUST025003,2024-10-03,14384,210
CUST025004,2023-04-13,146414,0
CUST025005,2024-06-23,40101,0
CUST025006,2023-04-07,145052,0
CUST025007,2024-03-24,175876,0
CUST025008,2023-09-30,131812,0
CUST025009,2023-12-24,68684,180
CUST025010,2023-07-02,42631,0
CUST025011,2024-02-20,77353,60
CUST025012,2024-07-15,34046,90
CUST025013,2024-07-03,131100,180
CUST025014,2024-05-03,19249,90
CUST025015,2024-12-29,135971,0
CUST025016,2023-08-25,35395,30
CUST025017,2023-10-07,25486,150
CUST025018,2023-10-01,193236,60
CUST025019,2024-04-25,188898,0
CUST025020,2023-06-23,110101,0
CUST025021,2023-10-15,34771,0
CUST025022,2024-09-16,112284,0
CUST025023,2023-05-01,173076,0
CUST025024,2024-02-21,174548,0
CUST025025,2024-06-06,180946,60
CUST025026,2024-07-07,94084,0
CUST025027,2024-11-25,135029,0
CUST025028,2023-12-25,32875,60
CUST025029,2023-10-13,131472,90
CUST025030,2024-10-30,78421,30
CUST025031,2024-07-10,167538,30
CUST025032,2024-01-06,97859,60
CUST025033,2024-11-05,111333,0
CUST025034,2024-04-06,116187,0
CUST025035,2024-09-14,178341,0
CUST025036,2024-09-04,12228,0
CUST025037,2024-10-31,147711,90
CUST025038,2024-03-27,90542,0
CUST025039,2024-12-17,112882,90
CUST025040,2024-04-20,161273,0
CUST025041,2023-05-08,75990,30
CUST025042,2024-07-05,62751,60
CUST025043,2023-04-03,62292,0
CUST025044,2023-11-10,89236,0
CUST025045,2023-08-26,175496,30
CUST025046,2024-02-24,40888,0
CUST025047,2023-06-08,39217,0
CUST025048,2024-02-17,156697,60
CUST025049,2024-02-06,183300,0
CUST025050,2024-05-21,157105,60
CUST025051,2024-08-18,175619,0
CUST025052,2023-09-13,168164,30
CUST025053,2023-05-26,156209,360
CUST025054,2024-05-24,14175,240
CUST025055,2024-06-28,143299,30
CUST025056,2023-12-08,137718,0
CUST025057,2024-11-30,182679,30
CUST025058,2024-10-22,103895,60
CUST025059,2023-11-19,119356,30
CUST025060,2023-06-07,20155,0
CUST025061,2023-08-08,169623,0
CUST025062,2024-01-15,182612,0
CUST025063,2024-07-26,34106,30
CUST025064,2024-09-20,59124,0
CUST025065,2023-11-26,131751,90
CUST025066,2024-05-26,55399,0
CUST025067,2024-06-07,175448,0
CUST025068,2024-06-09,47404,0
CUST025069,2024-04-14,93043,0
CUST025070,2024-11-15,40918,0
CUST025071,2024-09-14,40674,30
CUST025072,2024-06-17,133483,0
CUST025073,2023-12-26,97714,30
CUST025074,2024-12-19,82674,0
CUST025075,2024-05-25,196396,0
CUST025076,2024-02-11,20468,30
CUST025077,2023-05-12,26423,0
CUST025078,2024-11-13,42527,0
CUST025079,2024-12-27,52333,0
CUST025080,2023-11-24,113129,0
CUST025081,2024-03-02,60885,0
CUST025082,2024-04-01,138589,0
CUST025083,2023-05-17,85594,90
CUST025084,2023-10-13,30841,0
CUST025085,2023-10-31,93696,0
CUST025086,2024-03-07,101977,0
CUST025087,2024-03-23,149159,60
CUST025088,2023-06-11,146987,0
CUST025089,2023-08-25,129073,210
CUST025090,2024-04-20,24077,0
CUST025091,2024-08-29,161424,90
CUST025092,2024-07-01,139149,0
CUST025093,2024-11-18,85011,210
CUST025094,2023-10-31,145553,0
CUST025095,2023-08-17,32565,30
CUST025096,2023-08-01,128560,0
CUST025097,2024-04-30,169138,0
CUST025098,2024-02-07,162533,0
CUST025099,2024-03-19,69194,0
CUST025100,2023-09-24,151054,0
CUST025101,2023-12-04,39416,0
CUST025102,2024-11-10,182603,180
CUST025103,2024-05-30,140230,0
CUST025104,2024-07-18,139404,30
CUST025105,2023-06-01,70083,60
CUST025106,2024-09-23,55377,30
CUST025107,2024-12-11,65396,0
CUST025108,2024-05-13,169112,0
CUST025109,2024-01-06,26542,0
CUST025110,2023-08-10,136123,0
CUST025111,2024-04-01,162070,0
CUST025112,2023-11-30,191531,180
CUST025113,2023-12-27,87116,30
CUST025114,2024-05-16,137358,0
CUST025115,2023-09-15,193912,0
CUST025116,2024-07-18,40562,210
CUST025117,2023-11-26,158552,0
CUST025118,2023-10-02,196199,0
CUST025119,2024-01-12,107099,30
CUST025120,2023-04-16,41247,0
CUST025121,2023-09-17,186402,30
CUST025122,2023-05-11,152110,60
CUST025123,2024-03-21,149675,30
CUST025124,2023-05-23,164210,0
CUST025125,2024-08-15,167031,60
CUST025126,2024-11-03,134520,360
CUST025127,2023-08-10,118236,210
CUST025128,2024-10-24,52702,0
CUST025129,2023-04-11,67800,60
CUST025130,2023-12-03,36567,90
CUST025131,2023-11-08,128994,0
CUST025132,2024-07-01,96028,0
CUST025133,2023-07-19,165786,30
CUST025134,2024-12-01,97382,60
CUST025135,2024-01-17,127843,0
CUST025136,2023-07-22,21167,0
CUST025137,2023-09-27,55737,300
CUST025138,2024-04-13,140338,90
CUST025139,2023-08-11,162674,150
CUST025140,2024-12-03,89942,30
CUST025141,2023-07-10,163629,30
CUST025142,2024-01-01,100900,0
CUST025143,2023-04-17,132063,0
CUST025144,2024-02-19,107755,0
CUST025145,2024-02-26,151486,0
CUST025146,2023-07-20,151327,60
CUST025147,2023-04-19,33481,0
CUST025148,2024-02-13,22001,0
CUST025149,2023-07-02,73444,0
CUST025150,2024-05-23,193482,60
CUST025151,2023-12-26,187832,0
CUST025152,2023-10-16,118280,0
CUST025153,2023-05-31,81824,0
CUST025154,2024-04-21,60131,0
CUST025155,2024-09-16,102676,0
CUST025156,2024-07-10,149893,180
CUST025157,2023-04-25,107743,0
CUST025158,2024-10-18,70942,180
CUST025159,2024-02-05,163319,0
CUST025160,2024-11-23,18329,210
CUST025161,2023-06-09,44829,0
CUST025162,2024-05-29,147130,60
CUST025163,2024-06-03,121390,0
CUST025164,2023-08-23,100586,0
CUST025165,2024-10-01,147055,90
CUST025166,2023-11-19,119835,0
CUST025167,2023-07-28,87038,30
CUST025168,2024-04-09,197231,0
CUST025169,2023-04-09,199805,0
CUST025170,2023-06-25,146582,60
CUST025171,2023-08-19,159420,30
CUST025172,2023-09-30,113480,60
CUST025173,2024-05-19,87548,30
CUST025174,2023-09-16,64050,90
CUST025175,2023-04-15,170292,0
CUST025176,2023-09-26,141568,0
CUST025177,2024-05-23,68046,60
CUST025178,2023-11-01,124539,0
CUST025179,2024-08-18,187382,0
CUST025180,2024-03-12,126365,0
CUST025181,2024-03-12,145628,0
CUST025182,2023-07-29,94002,0
CUST025183,2023-08-19,180568,0
CUST025184,2023-10-19,78207,0
CUST025185,2024-04-29,130022,0
CUST025186,2024-03-29,78456,0
CUST025187,2024-05-09,49228,90
CUST025188,2023-07-18,95705,60
CUST025189,2023-05-24,61266,0
CUST025190,2023-06-30,23047,180
CUST025191,2023-06-17,96116,0
CUST025192,2024-04-15,92083,0
CUST025193,2024-08-30,51600,0
CUST025194,2024-03-15,41538,0
CUST025195,2024-04-27,190693,0
CUST025196,2024-11-06,121398,0
CUST025197,2023-10-25,181456,0
CUST025198,2023-04-22,154305,0
CUST025199,2023-05-22,122772,90
CUST025200,2024-10-21,136993,90
CUST025201,2023-12-02,46772,0
CUST025202,2023-08-22,187063,0
CUST025203,2023-11-29,39853,30
CUST025204,2024-05-27,79614,90
CUST025205,2023-04-10,129215,0
CUST025206,2023-04-29,30364,0
