Customer_ID,APR,Loan_Approval_Month
W024337,18.69,Dec-24
W024338,26.21,Aug-24
W024339,24.85,Feb-25
W024340,19.45,Mar-25
W024341,24.53,Sep-24
W024342,35.49,Apr-24
W024343,23.1,Oct-24
W024344,21.43,Nov-24
W024345,29.57,Aug-24
W024346,35.14,Sep-24
W024347,19.5,Jul-24
W024348,39.96,Jun-24
W024349,19.09,Jun-24
W024350,21.53,May-24
W024351,33.2,Jan-25
W024352,27.56,Sep-24
W024353,22.1,Dec-24
W024354,28.01,Jun-24
W024355,26.61,Apr-24
W024356,30.84,Jan-25
W024357,37.33,Apr-24
W024358,39.33,Jul-24
W024359,37.28,Apr-24
W024360,18.68,Jan-25
W024361,38.57,May-24
W024362,28.1,Jul-24
W024363,26.78,Jul-24
W024364,20.22,Feb-25
W024365,20.95,Mar-25
W024366,36.36,Nov-24
W024367,20.34,Jul-24
W024368,23.46,Jun-24
W024369,24.29,Jul-24
W024370,35.6,Aug-24
W024371,31.71,Aug-24
W024372,38.3,Jul-24
W024373,21.95,Jan-25
W024374,21.43,May-24
W024375,31.38,Jun-24
W024376,35.47,Jan-25
W024377,31.71,Jan-25
W024378,25.71,Jun-24
W024379,28.99,Aug-24
W024380,27.54,Feb-25
W024381,32.44,May-24
W024382,33.7,May-24
W024383,39.41,Feb-25
W024384,37,Mar-25
W024385,28.99,Jan-25
W024386,32.24,May-24
W024387,28.45,Feb-25
W024388,26.37,Sep-24
W024389,29.84,Nov-24
W024390,27.42,Jan-25
W024391,18.69,Sep-24
W024392,37.35,Jul-24
W024393,18.34,Nov-24
W024394,22.14,Jul-24
W024395,30.81,Feb-25
W024396,28.17,Dec-24
W024397,34.5,Nov-24
W024398,34.05,Mar-25
W024399,25.35,Jul-24
W024400,27.02,Oct-24
W024401,18.98,Feb-25
W024402,31.22,Jan-25
W024403,28.56,Feb-25
W024404,31.38,Dec-24
W024405,34.07,Sep-24
W024406,19.89,Apr-24
W024407,29.77,Sep-24
W024408,40.83,Nov-24
W024409,31.58,Dec-24
W024410,22.85,Apr-24
W024411,36.03,Aug-24
W024412,44.12,Aug-24
W024413,29.4,Nov-24
W024414,33.19,Oct-24
W024415,19.66,Aug-24
W024416,24.74,Mar-25
W024417,26.87,Sep-24
W024418,31.99,Nov-24
W024419,39.56,Sep-24
W024420,34.5,Jan-25
W024421,33.11,Aug-24
W024422,37.74,Jan-25
W024423,37.18,Apr-24
W024424,32.45,Mar-25
W024425,36.96,Nov-24
W024426,27.94,Nov-24
W024427,26.71,Sep-24
W024428,24.56,Oct-24
W024429,22.32,Oct-24
W024430,29.25,Mar-25
W024431,18.49,Feb-25
W024432,27.55,May-24
W024433,32.45,Sep-24
W024434,34.2,Oct-24
W024435,25.54,Nov-24
W024436,19.44,May-24
W024437,25.17,Jan-25
W024438,38.37,Nov-24
W024439,38.04,Feb-25
W024440,38.66,May-24
W024441,29.21,Dec-24
W024442,24.02,May-24
W024443,31.21,Jun-24
W024444,27.76,Nov-24
W024445,21.85,Feb-25
W024446,36.45,Sep-24
W024447,36.53,Dec-24
W024448,21.72,Nov-24
W024449,38.46,Jan-25
W024450,23.96,Sep-24
W024451,32.89,Jun-24
W024452,25.44,Jun-24
W024453,29.89,May-24
W024454,18.01,Nov-24
W024455,29.24,Jan-25
W024456,32.51,Aug-24
W024457,18.23,Dec-24
W024458,37.11,Aug-24
W024459,33.9,Aug-24
W024460,22.65,Nov-24
W024461,32.8,Nov-24
W024462,30.82,Mar-25
W024463,30.38,May-24
W024464,23.84,Nov-24
W024465,23.26,Oct-24
W024466,30.91,Mar-25
W024467,27.78,Mar-25
W024468,27.99,Sep-24
W024469,31.99,Jun-24
W024470,28.38,Aug-24
W024471,22.55,May-24
W024472,31.31,Feb-25
W024473,21.36,Dec-24
W024474,32.22,Aug-24
W024475,22.74,Nov-24
W024476,34.81,Aug-24
W024477,37.33,Jan-25
W024478,37.36,Dec-24
W024479,23.57,Mar-25
W024480,22.57,Feb-25
W024481,31.27,Apr-24
W024482,24.64,Sep-24
W024483,31,Nov-24
W024484,36.52,Mar-25
W024485,33.83,Oct-24
W024486,33.62,May-24
W024487,25.76,May-24
W024488,39.18,Feb-25
W024489,26.08,Jan-25
W024490,22.59,Apr-24
W024491,32.16,Apr-24
W024492,25.54,Jun-24
W024493,25.75,Jun-24
W024494,24.21,Feb-25
W024495,33.46,Nov-24
W024496,23.58,Dec-24
W024497,27.8,Aug-24
W024498,19.47,Apr-24
W024499,28.35,May-24
W024500,20.05,Feb-25
W024501,23.65,Jul-24
W024502,18.98,Dec-24
W024503,20.44,Mar-25
W024504,25.71,Aug-24
W024505,24.48,Dec-24
W024506,24.2,Apr-24
W024507,25.78,Dec-24
W024508,25.47,Nov-24
W024509,34.27,Feb-25
W024510,32.77,Apr-24
W024511,19.68,Oct-24
W024512,29.1,Aug-24
W024513,27.16,Jan-25
W024514,36,Nov-24
W024515,29.04,Jul-24
W024516,19.91,May-24
W024517,24.37,Apr-24
W024518,20.4,Oct-24
W024519,22.45,Apr-24
W024520,32.6,Dec-24
W024521,28.28,Apr-24
W024522,38.14,Sep-24
W024523,20.4,May-24
W024524,30.07,Feb-25
W024525,32.38,Sep-24
W024526,28.38,Sep-24
W024527,35.07,Aug-24
W024528,24.14,Aug-24
W024529,38.94,Nov-24
W024530,30.51,Oct-24
W024531,24.3,Aug-24
W024532,29.3,Jul-24
W024533,39.64,Apr-24
W024534,37.31,May-24
W024535,30.99,Jan-25
W024536,35.3,Oct-24
W024537,19.4,Jan-25
W024538,35.45,Feb-25
W024539,39.69,Apr-24
W024540,37.71,Dec-24
W024541,20.17,Sep-24
W024542,20.52,Aug-24
W024543,31.99,Sep-24
W024544,19.28,Apr-24
W024545,29.79,May-24
W024546,37.07,Oct-24
W024547,37.97,Sep-24
W024548,26.45,Oct-24
W024549,35.72,Mar-25
W024550,18.53,Sep-24
W024551,23.15,Oct-24
W024552,28.98,Oct-24
W024553,24.79,Sep-24
W024554,21,Nov-24
W024555,38.49,Oct-24
W024556,23.51,Dec-24
W024557,34.25,Aug-24
W024558,18.15,Mar-25
W024559,33.34,Mar-25
W024560,24.01,Nov-24
W024561,24.78,Nov-24
W024562,33.26,Nov-24
W024563,32.92,Jul-24
W024564,33.85,Dec-24
W024565,20.15,Jan-25
W024566,38.58,Jul-24
W024567,36.54,Sep-24
W024568,24.4,Feb-25
W024569,26.03,Sep-24
W024570,21.64,May-24
W024571,26.36,Mar-25
W024572,38.26,Oct-24
W024573,38.21,Oct-24
W024574,39.88,Apr-24
W024575,23.09,Aug-24
W024576,28.59,Dec-24
W024577,27.04,Jan-25
W024578,31.32,Aug-24
W024579,32.21,Jan-25
W024580,18.56,Oct-24
W024581,30.46,Dec-24
W024582,36.87,Mar-25
W024583,22.4,Apr-24
W024584,22.78,Dec-24
W024585,27.94,Jul-24
W024586,24.98,Apr-24
W024587,18.28,Nov-24
W024588,18.93,Jun-24
W024589,19.05,Feb-25
W024590,31.81,Nov-24
W024591,24.07,Sep-24
W024592,44.96,Sep-24
W024593,22.64,Nov-24
W024594,24.19,Dec-24
W024595,34.28,Nov-24
W024596,23.77,Mar-25
W024597,35.18,Oct-24
W024598,19.26,Jun-24
W024599,36.67,Jul-24
W024600,22.92,Dec-24
W024601,30.74,Feb-25
W024602,25.75,Jul-24
W024603,38.56,Nov-24
W024604,39.77,Sep-24
W024605,26.68,Aug-24
W024606,34.78,Oct-24
W024607,19.86,Apr-24
W024608,22.07,Jan-25
W024609,38.01,Jun-24
W024610,18.33,Aug-24
W024611,38.01,Jul-24
W024612,22.97,Jun-24
W024613,38.77,Jun-24
W024614,19.88,Dec-24
W024615,22.06,Aug-24
W024616,24.42,Jun-24
W024617,37.89,Feb-25
W024618,18.43,Aug-24
W024619,31.82,Mar-25
W024620,29.66,Dec-24
W024621,33.29,Jun-24
W024622,28.67,Aug-24
W024623,27.96,May-24
W024624,38.99,Nov-24
W024625,35.83,Sep-24
W024626,28.62,Mar-25
W024627,31.13,Nov-24
W024628,31.24,Apr-24
W024629,23.69,May-24
W024630,20.13,Oct-24
W024631,20.62,Oct-24
W024632,31.29,Mar-25
W024633,35.78,Feb-25
W024634,28.73,Dec-24
W024635,22.37,Mar-25
W024636,33.74,Mar-25
W024637,28.79,Sep-24
W024638,22.74,Mar-25
W024639,22.7,Oct-24
W024640,30.18,Jul-24
W024641,39.66,May-24
W024642,36.91,Dec-24
W024643,33.64,Feb-25
W024644,26.54,Apr-24
W024645,33.63,Sep-24
W024646,28.73,Jan-25
W024647,18.63,Dec-24
W024648,38.58,Jan-25
W024649,35.2,Jan-25
W024650,28.92,May-24
W024651,34.52,May-24
W024652,19.25,Mar-25
W024653,36.08,Dec-24
W024654,33.38,Jan-25
W024655,30.6,Jan-25
W024656,23.3,Dec-24
W024657,29.39,Jul-24
W024658,25.26,Nov-24
W024659,35.74,Nov-24
W024660,35.78,Feb-25
W024661,30.19,May-24
W024662,30.93,Jul-24
W024663,31.52,Sep-24
W024664,38.71,Jul-24
W024665,30.03,Oct-24
W024666,26.85,Jan-25
W024667,27.04,Mar-25
W024668,34.41,Aug-24
W024669,28.36,Jul-24
W024670,35.84,Sep-24
W024671,38.24,Sep-24
W024672,24.65,Aug-24
W024673,18.72,Sep-24
W024674,21.4,Aug-24
W024675,34.57,Oct-24
W024676,24.91,Aug-24
W024677,35.25,Jul-24
W024678,35.35,Feb-25
W024679,22.09,Dec-24
W024680,38.12,Aug-24
W024681,23.96,Sep-24
W024682,26.76,May-24
W024683,25.01,Apr-24
W024684,21.58,Jun-24
W024685,39.01,Oct-24
W024686,26.59,Apr-24
W024687,35.13,Apr-24
W024688,27.33,Nov-24
W024689,22.24,Jun-24
W024690,24.08,May-24
W024691,26.62,Nov-24
W024692,25.45,Mar-25
W024693,25.13,Jan-25
W024694,39.94,May-24
W024695,33.98,Jan-25
W024696,27.04,Oct-24
W024697,25.97,Oct-24
W024698,38.19,Jan-25
W024699,24.88,Sep-24
W024700,23.48,Apr-24
W024701,20.85,Apr-24
W024702,27.64,Feb-25
W024703,34.15,Feb-25
W024704,18.45,Jun-24
W024705,33.73,Mar-25
W024706,26.04,Mar-25
W024707,23.84,Mar-25
W024708,21.27,Feb-25
W024709,33.6,Jul-24
W024710,38.97,Dec-24
W024711,30.17,Mar-25
W024712,19.76,Oct-24
W024713,30.23,Apr-24
W024714,21.31,Jul-24
W024715,20.92,Sep-24
W024716,22.15,Sep-24
W024717,31.21,Oct-24
W024718,26.87,Dec-24
W024719,39.54,Sep-24
W024720,30.88,Apr-24
W024721,23.11,Jun-24
W024722,20.74,Apr-24
W024723,34.67,Sep-24
W024724,30.02,Oct-24
W024725,35.68,Mar-25
W024726,30.78,Mar-25
W024727,21.1,Jun-24
W024728,39.24,Jan-25
W024729,24.58,Dec-24
W024730,22.04,Apr-24
W024731,25.37,Apr-24
W024732,28.58,Oct-24
W024733,23.28,Mar-25
W024734,40.82,Aug-24
W024735,27.49,Aug-24
W024736,20.49,Aug-24
W024737,19.15,Feb-25
W024738,29.98,Feb-25
W024739,32.8,Mar-25
W024740,24.05,Aug-24
W024741,19.27,May-24
W024742,26.33,Apr-24
W024743,27.05,Aug-24
W024744,31.1,Jan-25
W024745,27.11,Dec-24
W024746,24.77,Nov-24
W024747,28.85,Dec-24
W024748,34.04,Jun-24
W024749,32.09,May-24
W024750,36.01,Aug-24
W024751,32.38,Oct-24
W024752,25.82,Jul-24
W024753,25.65,May-24
W024754,23.45,Dec-24
W024755,21.69,Sep-24
W024756,25.03,Jun-24
W024757,30,Mar-25
W024758,31.12,Feb-25
W024759,37.74,Apr-24
W024760,23.7,Apr-24
W024761,19.4,Nov-24
W024762,27.99,Feb-25
W024763,30.05,Jul-24
W024764,36.83,Dec-24
W024765,28.21,Aug-24
W024766,32.32,Aug-24
W024767,25.69,Nov-24
W024768,26.55,Oct-24
W024769,36.53,Nov-24
W024770,32.05,Jul-24
W024771,38.24,Mar-25
W024772,25.21,Jan-25
W024773,20.16,May-24
W024774,27.19,Sep-24
W024775,38.64,Oct-24
W024776,30.44,Sep-24
W024777,32.84,Jun-24
W024778,19.72,Jun-24
W024779,19.12,Aug-24
W024780,20.65,Oct-24
W024781,31.93,May-24
W024782,33.31,Mar-25
W024783,29.72,Feb-25
W024784,37,Jul-24
W024785,36.82,Mar-25
W024786,27.18,Nov-24
W024787,39.46,Jun-24
W024788,35.63,Oct-24
W024789,25.72,Jan-25
W024790,28.76,Jun-24
W024791,35.7,Nov-24
W024792,24.42,Oct-24
W024793,39.32,Apr-24
W024794,26.12,Jul-24
W024795,32.8,Oct-24
W024796,19.46,Mar-25
W024797,24.71,Mar-25
W024798,28.28,Aug-24
W024799,21.16,Jun-24
W024800,34.49,May-24
W024801,28.08,Dec-24
W024802,30.99,Jan-25
W024803,33.11,Sep-24
W024804,28.82,Jan-25
W024805,39.85,Apr-24
W024806,33.87,Aug-24
W024807,31.45,Mar-25
W024808,26.97,Oct-24
W024809,18.9,Nov-24
W024810,34.45,Aug-24
W024811,19.96,Mar-25
W024812,34.47,Mar-25
W024813,36.21,Jan-25
W024814,39.07,Mar-25
W024815,19.31,Jan-25
W024816,21.52,Apr-24
W024817,21.74,Mar-25
W024818,38.85,May-24
W024819,38.85,Jul-24
W024820,24.18,Jan-25
W024821,31.51,Apr-24
W024822,31.17,Jul-24
W024823,37.21,Sep-24
W024824,37.24,Sep-24
W024825,34.4,May-24
W024826,37.76,Apr-24
W024827,29.75,Mar-25
W024828,19.78,Nov-24
W024829,32.73,Dec-24
W024830,23.28,Dec-24
W024831,25.18,Oct-24
W024832,21.72,Mar-25
W024833,37.45,Jul-24
W024834,32.18,May-24
W024835,30.06,Oct-24
W024836,18.86,Sep-24
W024837,37.89,Oct-24
W024838,38.8,Apr-24
W024839,23.41,Jul-24
W024840,33.59,Apr-24
W024841,18.84,Oct-24
W024842,39.54,Sep-24
W024843,18,Jan-25
W024844,20.4,Nov-24
W024845,35.27,May-24
W024846,23.78,Nov-24
W024847,36.16,Nov-24
W024848,31.31,May-24
W024849,36.29,Feb-25
W024850,39.01,Feb-25
W024851,39.68,Oct-24
W024852,34.61,Jun-24
W024853,39.82,Aug-24
W024854,24.79,Nov-24
W024855,20.23,Apr-24
W024856,29.04,Apr-24
W024857,27.21,Jan-25
W024858,25.23,Nov-24
W024859,35.8,Sep-24
W024860,29.65,Jun-24
W024861,21.95,Feb-25
W024862,30.12,Nov-24
W024863,30.39,Nov-24
W024864,34.97,Dec-24
W024865,28.85,Jan-25
W024866,22.92,Jan-25
W024867,20.42,Sep-24
W024868,33.94,Mar-25
W024869,19.75,Oct-24
W024870,20.01,Feb-25
W024871,18.08,Sep-24
W024872,20.52,Jun-24
W024873,29.85,Dec-24
W024874,35.43,Apr-24
W024875,28.41,Aug-24
W024876,21.04,Sep-24
W024877,22.76,Sep-24
W024878,21.47,Apr-24
W024879,33.69,Nov-24
W024880,31.41,Apr-24
W024881,24.66,Jun-24
W024882,21.12,Nov-24
W024883,31.5,Nov-24
W024884,21.48,Feb-25
W024885,19.15,Feb-25
W024886,21.11,Apr-24
W024887,31.62,Feb-25
W024888,34.91,Apr-24
W024889,19.59,Nov-24
W024890,44.91,May-24
W024891,32.9,Aug-24
W024892,26.24,Nov-24
W024893,19.68,Aug-24
W024894,30.41,Mar-25
W024895,18.21,Oct-24
W024896,38.76,Sep-24
W024897,27.22,Aug-24
W024898,20.95,Feb-25
W024899,19.28,Jun-24
W024900,22.96,Sep-24
W024901,19.55,Dec-24
W024902,25.09,Oct-24
W024903,32.59,Jan-25
W024904,18.68,Apr-24
W024905,26.86,Aug-24
W024906,33.11,Oct-24
W024907,29.7,Oct-24
W024908,36.06,Feb-25
W024909,23.39,Oct-24
W024910,23.43,Sep-24
W024911,24.03,Feb-25
W024912,30.57,May-24
W024913,28.52,Mar-25
W024914,18.51,May-24
W024915,24.54,Jan-25
W024916,24.85,Sep-24
W024917,21.66,Feb-25
W024918,20.5,Apr-24
W024919,29.13,Sep-24
W024920,24.09,Aug-24
W024921,37.81,Apr-24
W024922,22.41,Aug-24
W024923,24.74,Jul-24
W024924,34.2,Dec-24
W024925,35.78,Feb-25
W024926,32.92,Apr-24
W024927,20.55,Jan-25
W024928,39.94,Jun-24
W024929,36.03,May-24
W024930,33.96,Feb-25
W024931,24.17,Apr-24
W024932,28.46,May-24
W024933,35.54,Feb-25
W024934,18.45,Oct-24
W024935,27.5,Aug-24
W024936,30.94,May-24
W024937,22.4,Jul-24
W024938,34.71,Feb-25
W024939,32.1,Sep-24
W024940,31.5,Nov-24
W024941,20.86,Sep-24
W024942,27.77,Sep-24
W024943,24.34,Sep-24
W024944,21.8,Aug-24
W024945,32.29,Aug-24
W024946,22.65,Sep-24
W024947,19.91,Sep-24
W024948,36.9,Apr-24
W024949,25.77,Oct-24
W024950,32.24,Sep-24
W024951,43.08,Sep-24
W024952,22.5,Apr-24
W024953,38.02,Oct-24
W024954,25.66,Sep-24
W024955,22.24,Jan-25
W024956,18.57,May-24
W024957,25.9,Mar-25
W024958,35.86,Feb-25
W024959,20.28,Mar-25
W024960,22,Nov-24
W024961,38.54,Nov-24
W024962,26.63,Oct-24
W024963,38.32,Mar-25
W024964,31.86,Oct-24
W024965,39.39,Mar-25
W024966,34,Feb-25
W024967,21.59,Oct-24
W024968,31.7,Jul-24
W024969,38.66,Apr-24
W024970,20.63,Dec-24
W024971,22.13,Apr-24
W024972,36.15,Mar-25
W024973,38.19,Mar-25
W024974,21.18,Aug-24
W024975,23.02,Jan-25
W024976,29.13,Dec-24
W024977,27.16,May-24
W024978,29.99,Aug-24
W024979,24.51,Feb-25
W024980,23.13,Feb-25
W024981,26.77,Feb-25
W024982,29.01,Apr-24
W024983,37.01,May-24
W024984,31.5,Apr-24
W024985,28.32,Jun-24
W024986,22.76,Jul-24
W024987,33.01,Apr-24
W024988,25.8,Jan-25
W024989,23.96,Apr-24
W024990,33.51,May-24
W024991,30.62,Jul-24
W024992,22.2,May-24
W024993,31.45,May-24
W024994,19.76,Nov-24
W024995,39.32,Feb-25
W024996,32.82,Nov-24
W024997,36.64,Oct-24
W024998,33.79,Feb-25
W024999,39.74,Jul-24
W025000,20.65,Oct-24
W025001,22.06,Sep-24
W025002,24.96,Oct-24
W025003,27.71,Apr-24
W025004,29.2,Aug-24
W025005,24,Aug-24
W025006,27.74,Oct-24
W025007,29.3,Jul-24
W025008,38.51,Apr-24
W025009,31.48,Jun-24
W025010,22.05,Jul-24
W025011,32.51,Aug-24
W025012,29.61,Mar-25
W025013,32.9,Nov-24
W025014,34.86,Nov-24
W025015,32.73,Mar-25
W025016,18.72,May-24
W025017,37.22,Jan-25
W025018,19.56,Jul-24
W025019,33.36,May-24
W025020,30.38,Aug-24
W025021,36.76,Jul-24
W025022,24.38,May-24
W025023,28.7,Jun-24
W025024,29.9,Jun-24
W025025,19.27,Oct-24
W025026,19.57,Jul-24
W025027,24.43,Apr-24
W025028,30.2,Aug-24
W025029,20.39,Sep-24
W025030,24.39,Sep-24
W025031,29.33,Mar-25
W025032,26.19,Jan-25
W025033,36.09,Feb-25
W025034,22.11,May-24
W025035,33.29,Aug-24
W025036,22.1,Jul-24
W025037,39.69,Feb-25
W025038,38.99,Aug-24
W025039,22.81,Oct-24
W025040,19.34,Jun-24
W025041,19.7,Nov-24
W025042,22.99,Feb-25
W025043,23.45,Mar-25
W025044,26.38,Mar-25
W025045,19.64,Dec-24
W025046,26.4,Apr-24
W025047,19.86,Apr-24
W025048,39.96,Dec-24
W025049,24.73,Jan-25
W025050,22.9,Apr-24
W025051,43.87,May-24
W025052,34.1,Jun-24
W025053,40.84,Oct-24
W025054,18.83,Jan-25
W025055,32.28,Jun-24
W025056,33.08,Dec-24
W025057,37.77,May-24
W025058,24.26,Jun-24
W025059,18.86,Dec-24
W025060,30,Sep-24
W025061,28.65,Feb-25
W025062,20.52,Mar-25
W025063,24.33,Feb-25
W025064,37.31,Dec-24
W025065,38.65,Aug-24
W025066,31.23,Jul-24
W025067,35.09,May-24
W025068,39.75,Mar-25
W025069,30.65,Apr-24
W025070,38.23,Feb-25
W025071,21.11,Aug-24
W025072,19.71,Apr-24
W025073,30.96,Sep-24
W025074,30.8,Feb-25
W025075,19.46,Sep-24
W025076,26.08,Oct-24
W025077,26.08,Dec-24
W025078,26.71,Sep-24
W025079,32.25,Jun-24
W025080,34.04,Nov-24
W025081,30.3,Aug-24
W025082,34.73,Nov-24
W025083,23.85,Nov-24
W025084,25.35,Jun-24
W025085,34.32,Oct-24
W025086,22.23,Jul-24
W025087,38.38,Dec-24
W025088,38.41,Oct-24
W025089,33.94,Jan-25
W025090,23.86,May-24
W025091,21.11,Apr-24
W025092,22.65,Sep-24
W025093,29.59,Sep-24
W025094,26.32,Jan-25
W025095,39.95,Aug-24
W025096,20.1,May-24
W025097,21.74,Dec-24
W025098,34.41,Sep-24
W025099,34.88,Jul-24
W025100,19.35,Oct-24
W025101,35.05,Dec-24
W025102,38.85,Nov-24
W025103,28.84,Apr-24
W025104,33.73,Jun-24
W025105,26.8,Jan-25
W025106,25.78,May-24
W025107,24.93,Jun-24
W025108,33.89,Aug-24
W025109,20.05,Sep-24
W025110,18.4,Jun-24
W025111,37.38,May-24
W025112,25.62,Aug-24
W025113,33.57,Jul-24
W025114,30.63,Aug-24
W025115,32.07,Jan-25
W025116,28.97,Jul-24
W025117,22.49,Jul-24
W025118,25.36,Nov-24
W025119,21.2,Sep-24
W025120,39.18,May-24
W025121,24.28,Jun-24
W025122,27.54,Nov-24
W025123,24.34,Apr-24
W025124,35.21,Sep-24
W025125,37.25,Jun-24
W025126,33.04,Dec-24
W025127,37.34,Jan-25
W025128,33.49,Feb-25
W025129,18.56,Apr-24
W025130,19.81,May-24
W025131,27.51,Sep-24
W025132,34.24,Mar-25
W025133,36.37,Jul-24
W025134,38.84,Mar-25
W025135,37.56,Jan-25
W025136,39.59,Apr-24
W025137,19.14,Jan-25
W025138,36.31,Jul-24
W025139,27.88,May-24
W025140,36.73,Dec-24
W025141,24.86,Oct-24
W025142,35.23,Sep-24
W025143,33.11,Mar-25
W025144,30.04,Dec-24
W025145,35.18,Nov-24
W025146,18.1,May-24
W025147,20.2,Jun-24
W025148,18.58,Oct-24
W025149,20.1,Jan-25
W025150,27.51,Jul-24
W025151,18.47,Feb-25
W025152,28.26,Sep-24
W025153,19.99,Dec-24
W025154,25.42,Oct-24
W025155,39.65,Jun-24
W025156,33.1,Sep-24
W025157,20.32,Oct-24
W025158,24.44,Apr-24
W025159,19.62,Oct-24
W025160,29.58,Aug-24
W025161,35.55,Oct-24
W025162,18.97,Oct-24
W025163,18.29,Sep-24
W025164,28.51,Jun-24
W025165,31.72,Dec-24
W025166,38.45,Aug-24
W025167,36.96,Dec-24
W025168,35.79,Jun-24
W025169,32.06,Oct-24
W025170,27.6,Aug-24
W025171,38.24,Oct-24
W025172,23.37,Nov-24
W025173,39.7,Feb-25
W025174,22.79,Nov-24
W025175,38.69,Aug-24
W025176,27.4,Feb-25
W025177,35.54,Mar-25
W025178,31.72,Aug-24
W025179,23.05,Nov-24
W025180,20.49,Sep-24
W025181,30.12,Sep-24
W025182,35.82,May-24
W025183,35.64,Oct-24
W025184,36.75,Jan-25
W025185,28.83,Oct-24
W025186,36.1,Sep-24
W025187,28.28,Feb-25
W025188,28.31,May-24
W025189,36.45,Feb-25
W025190,21.64,Aug-24
W025191,22.87,Sep-24
W025192,24.1,Mar-25
W025193,28.45,Jul-24
W025194,23.97,Jan-25
W025195,24.43,Sep-24
W025196,36.91,Aug-24
W025197,34.57,Feb-25
W025198,21.13,Jan-25
W025199,24.03,Mar-25
W025200,24.98,Dec-24
W025201,24.57,Feb-25
W025202,25.63,Sep-24
W025203,36.89,Apr-24
W025204,30.36,Jan-25
W025205,39.95,Jan-25
W025206,27.08,Apr-24
W025207,24.95,May-24
W025208,34.69,May-24
W025209,25.13,Feb-25
W025210,21.94,Jul-24
W025211,32.67,Jan-25
W025212,22.48,Mar-25
W025213,31.17,May-24
W025214,25.28,Nov-24
W025215,18.24,Nov-24
W025216,36.8,Feb-25
W025217,30.5,May-24
W025218,20.32,Dec-24
W025219,26.72,Dec-24
W025220,39.87,Dec-24
W025221,19.49,Dec-24
W025222,35.05,Mar-25
W025223,26.06,Oct-24
W025224,21.89,Dec-24
W025225,39.5,Nov-24
W025226,23.73,Jan-25
W025227,20.42,Nov-24
W025228,24.43,Oct-24
W025229,26.35,May-24
W025230,28.29,May-24
W025231,25.92,Nov-24
W025232,22.53,May-24
W025233,25.2,May-24
W025234,20.5,Oct-24
W025235,24.11,Oct-24
W025236,25.19,Apr-24
W025237,27.01,Feb-25
W025238,23.15,Oct-24
W025239,26.84,Mar-25
W025240,26.25,Aug-24
W025241,25.23,Aug-24
W025242,27.01,Mar-25
W025243,38.91,May-24
W025244,37.78,Sep-24
W025245,31.44,Jul-24
W025246,30.95,Oct-24
W025247,32.88,May-24
W025248,37.23,Nov-24
W025249,30.73,Aug-24
W025250,26.65,Nov-24
W025251,38.91,Oct-24
W025252,20.21,Jun-24
W025253,22.92,Dec-24
W025254,34.92,Dec-24
W025255,37.87,May-24
W025256,20.19,Jun-24
W025257,25.06,Feb-25
W025258,22.75,Jan-25
W025259,37.44,Jan-25
W025260,22.02,Feb-25
W025261,29.91,Apr-24
W025262,39.37,Apr-24
W025263,22.98,Jun-24
W025264,31.55,Mar-25
W025265,19.85,Jun-24
W025266,37.62,Aug-24
W025267,33.11,Sep-24
W025268,19.17,Jul-24
W025269,33.55,Jan-25
W025270,33.51,Feb-25
W025271,20.07,Oct-24
W025272,39.67,Jun-24
W025273,36.34,Jul-24
W025274,31.6,Feb-25
W025275,33.22,Aug-24
W025276,19.2,Nov-24
W025277,22.42,Dec-24
W025278,20.45,Jun-24
W025279,22.3,Apr-24
W025280,19.6,May-24
W025281,36.95,May-24
W025282,21.9,Jun-24
W025283,20.75,May-24
W025284,29.22,Feb-25
W025285,39.96,Apr-24
W025286,23.38,Mar-25
W025287,34.74,Feb-25
W025288,22.66,Sep-24
W025289,30.73,Oct-24
W025290,20.8,Mar-25
W025291,20.04,Apr-24
W025292,21.65,Dec-24
W025293,37.14,Oct-24
W025294,32.67,Mar-25
W025295,30.6,Feb-25
W025296,27.1,Jul-24
W025297,25.42,Jun-24
W025298,30.62,Sep-24
W025299,20.95,Jun-24
W025300,26.89,Jul-24
W025301,38.12,Dec-24
W025302,23.62,Aug-24
W025303,36.53,Jan-25
W025304,27.56,Aug-24
W025305,21.46,Dec-24
W025306,25.65,May-24
W025307,21.24,Oct-24
W025308,32.6,Oct-24
W025309,28.38,Sep-24
W025310,37.42,Jul-24
W025311,29.13,Oct-24
W025312,18.98,Jun-24
W025313,29.42,Dec-24
W025314,28.23,Apr-24
W025315,23.93,Sep-24
W025316,21.69,Apr-24
W025317,23,Sep-24
W025318,28.76,Aug-24
W025319,18.86,Feb-25
W025320,25.68,Aug-24
W025321,39.64,Feb-25
W025322,22.05,Jan-25
W025323,18.86,Mar-25
W025324,39,Sep-24
W025325,24.83,Nov-24
W025326,21.8,Dec-24
W025327,19.04,Jun-24
W025328,37.83,Aug-24
W025329,38.84,Sep-24
W025330,32.2,Apr-24
W025331,36.72,Apr-24
W025332,25.94,Apr-24
W025333,34.93,May-24
W025334,32.95,Jul-24
W025335,24.92,Sep-24
W025336,37.35,Jun-24
W025337,28.47,Dec-24
W025338,32.65,Jun-24
W025339,26.21,Jul-24
W025340,39.15,Jul-24
W025341,28.23,Feb-25
W025342,36.38,Aug-24
W025343,32.14,Aug-24
W025344,33.36,May-24
W025345,37.11,Sep-24
W025346,18.43,Dec-24
W025347,30.36,Aug-24
W025348,31.04,Apr-24
