Customer_ID,CIBIL_Score,Loan_Issued,Loan_Issue_Date
Z027092,642,TRUE,20-03-2025
Z027093,690,TRUE,16-10-2024
Z027094,763,TRUE,10-05-2024
Z027095,640,TRUE,06-06-2024
Z027096,704,TRUE,06-01-2025
Z027097,791,TRUE,13-07-2024
Z027098,722,TRUE,01-05-2024
Z027099,712,TRUE,10-05-2024
Z027100,743,TRUE,04-02-2025
Z027101,627,TRUE,12-07-2024
Z027102,606,TRUE,22-02-2025
Z027103,655,TRUE,05-09-2024
Z027104,801,TRUE,15-11-2024
Z027105,660,TRUE,03-02-2025
Z027106,668,TRUE,13-02-2025
Z027107,547,TRUE,07-02-2025
Z027108,722,TRUE,06-03-2025
Z027109,680,TRUE,25-04-2024
Z027110,639,TRUE,08-12-2024
Z027111,729,TRUE,25-01-2025
Z027112,692,TRUE,15-12-2024
Z027113,733,TRUE,05-10-2024
Z027114,664,TRUE,22-01-2025
Z027115,655,TRUE,01-01-2025
Z027116,815,TRUE,24-08-2024
Z027117,363,TRUE,24-09-2024
Z027118,702,TRUE,15-03-2025
Z027119,733,TRUE,22-10-2024
Z027120,699,TRUE,13-06-2024
Z027121,786,TRUE,19-08-2024
Z027122,553,TRUE,23-11-2024
Z027123,587,TRUE,30-12-2024
Z027124,724,TRUE,21-02-2025
Z027125,738,TRUE,15-03-2025
Z027126,676,TRUE,05-01-2025
Z027127,733,TRUE,01-03-2025
Z027128,676,TRUE,07-06-2024
Z027129,743,TRUE,03-07-2024
Z027130,651,TRUE,16-07-2024
Z027131,497,TRUE,29-12-2024
Z027132,666,TRUE,22-03-2025
Z027133,610,TRUE,03-03-2025
Z027134,553,TRUE,20-11-2024
Z027135,677,TRUE,10-02-2025
Z027136,629,TRUE,29-12-2024
Z027137,552,TRUE,30-04-2024
Z027138,749,TRUE,04-08-2024
Z027139,685,TRUE,05-10-2024
Z027140,554,TRUE,08-03-2025
Z027141,702,TRUE,19-12-2024
Z027142,628,TRUE,06-09-2024
Z027143,795,TRUE,11-04-2024
Z027144,590,TRUE,02-04-2024
Z027145,679,TRUE,17-06-2024
Z027146,693,TRUE,29-04-2024
Z027147,752,TRUE,23-09-2024
Z027148,768,TRUE,04-01-2025
Z027149,705,TRUE,17-01-2025
Z027150,650,TRUE,19-06-2024
Z027151,715,TRUE,10-04-2024
Z027152,751,TRUE,23-12-2024
Z027153,735,TRUE,27-09-2024
Z027154,781,TRUE,28-08-2024
Z027155,739,TRUE,12-11-2024
Z027156,597,TRUE,16-04-2024
Z027157,690,TRUE,29-10-2024
Z027158,841,TRUE,25-12-2024
Z027159,701,TRUE,05-07-2024
Z027160,651,TRUE,04-08-2024
Z027161,584,TRUE,20-12-2024
Z027162,738,TRUE,21-02-2025
Z027163,655,TRUE,03-05-2024
Z027164,786,TRUE,26-09-2024
Z027165,641,TRUE,30-12-2024
Z027166,553,TRUE,22-10-2024
Z027167,666,TRUE,31-05-2024
Z027168,730,TRUE,02-01-2025
Z027169,668,TRUE,04-03-2025
Z027170,664,TRUE,23-02-2025
Z027171,655,TRUE,26-08-2024
Z027172,687,TRUE,01-09-2024
Z027173,631,TRUE,15-05-2024
Z027174,635,TRUE,16-06-2024
Z027175,860,TRUE,06-03-2025
Z027176,755,TRUE,21-04-2024
Z027177,712,TRUE,29-03-2025
Z027178,718,TRUE,24-04-2024
Z027179,770,TRUE,28-10-2024
Z027180,661,TRUE,18-10-2024
Z027181,688,TRUE,23-06-2024
Z027182,633,TRUE,30-12-2024
Z027183,712,TRUE,02-02-2025
Z027184,652,TRUE,16-04-2024
Z027185,702,TRUE,29-10-2024
Z027186,780,TRUE,26-06-2024
Z027187,695,TRUE,09-12-2024
Z027188,738,TRUE,05-05-2024
Z027189,754,TRUE,04-12-2024
Z027190,767,TRUE,02-01-2025
Z027191,655,TRUE,04-11-2024
Z027192,714,TRUE,02-11-2024
Z027193,764,TRUE,13-05-2024
Z027194,671,TRUE,25-11-2024
Z027195,598,TRUE,09-06-2024
Z027196,742,TRUE,01-06-2024
Z027197,804,TRUE,18-07-2024
Z027198,659,TRUE,30-04-2024
Z027199,635,TRUE,28-10-2024
Z027200,673,TRUE,17-03-2025
Z027201,659,TRUE,11-05-2024
Z027202,761,TRUE,24-01-2025
Z027203,683,TRUE,11-04-2024
Z027204,566,TRUE,13-11-2024
Z027205,689,TRUE,15-09-2024
Z027206,831,TRUE,10-07-2024
Z027207,755,TRUE,11-08-2024
Z027208,676,TRUE,22-09-2024
Z027209,720,TRUE,15-01-2025
Z027210,691,TRUE,18-03-2025
Z027211,729,TRUE,24-04-2024
Z027212,725,TRUE,23-07-2024
Z027213,672,TRUE,07-02-2025
Z027214,694,TRUE,20-02-2025
Z027215,696,TRUE,09-09-2024
Z027216,626,TRUE,01-04-2024
Z027217,702,TRUE,20-10-2024
Z027218,750,TRUE,06-11-2024
Z027219,726,TRUE,02-09-2024
Z027220,640,TRUE,11-02-2025
Z027221,653,TRUE,14-08-2024
Z027222,653,TRUE,11-10-2024
Z027223,672,TRUE,14-02-2025
Z027224,692,TRUE,22-07-2024
Z027225,743,TRUE,28-12-2024
Z027226,748,TRUE,01-01-2025
Z027227,696,TRUE,25-06-2024
Z027228,670,TRUE,23-09-2024
Z027229,682,TRUE,09-12-2024
Z027230,693,TRUE,09-02-2025
Z027231,671,TRUE,23-03-2025
Z027232,558,TRUE,02-02-2025
Z027233,737,TRUE,25-06-2024
Z027234,672,TRUE,28-02-2025
Z027235,736,TRUE,01-11-2024
Z027236,556,TRUE,24-04-2024
Z027237,716,TRUE,22-02-2025
Z027238,697,TRUE,28-04-2024
Z027239,757,TRUE,10-06-2024
Z027240,691,TRUE,16-10-2024
Z027241,638,TRUE,05-11-2024
Z027242,747,TRUE,02-02-2025
Z027243,565,TRUE,08-07-2024
Z027244,746,TRUE,24-05-2024
Z027245,683,TRUE,18-10-2024
Z027246,793,TRUE,01-07-2024
Z027247,658,TRUE,06-11-2024
Z027248,681,TRUE,27-02-2025
Z027249,695,TRUE,26-03-2025
Z027250,793,TRUE,15-11-2024
Z027251,712,TRUE,10-03-2025
Z027252,730,TRUE,17-06-2024
Z027253,792,TRUE,05-08-2024
Z027254,704,TRUE,03-11-2024
Z027255,755,TRUE,27-07-2024
Z027256,598,TRUE,04-11-2024
Z027257,623,TRUE,26-04-2024
Z027258,781,TRUE,12-03-2025
Z027259,759,TRUE,10-04-2024
Z027260,685,TRUE,09-10-2024
Z027261,659,TRUE,21-10-2024
Z027262,645,TRUE,25-02-2025
Z027263,657,TRUE,21-11-2024
Z027264,641,TRUE,03-01-2025
Z027265,791,TRUE,19-03-2025
Z027266,702,TRUE,30-05-2024
Z027267,687,TRUE,19-09-2024
Z027268,649,TRUE,26-11-2024
Z027269,673,TRUE,30-09-2024
Z027270,679,TRUE,26-05-2024
Z027271,789,TRUE,18-11-2024
Z027272,726,TRUE,04-03-2025
Z027273,721,TRUE,11-01-2025
Z027274,658,TRUE,17-07-2024
Z027275,741,TRUE,10-03-2025
Z027276,722,TRUE,01-01-2025
Z027277,570,TRUE,01-06-2024
Z027278,703,TRUE,07-10-2024
Z027279,683,TRUE,09-05-2024
Z027280,568,TRUE,07-11-2024
Z027281,742,TRUE,26-06-2024
Z027282,626,TRUE,25-03-2025
Z027283,645,TRUE,13-04-2024
Z027284,772,TRUE,27-09-2024
Z027285,748,TRUE,30-01-2025
Z027286,701,TRUE,01-06-2024
Z027287,599,TRUE,01-05-2024
Z027288,760,TRUE,02-08-2024
Z027289,728,TRUE,11-10-2024
Z027290,723,TRUE,14-10-2024
Z027291,635,TRUE,04-11-2024
Z027292,712,TRUE,02-05-2024
Z027293,641,TRUE,12-03-2025
Z027294,569,TRUE,26-05-2024
Z027295,766,TRUE,11-10-2024
Z027296,758,TRUE,19-01-2025
Z027297,653,TRUE,28-06-2024
Z027298,678,TRUE,14-02-2025
Z027299,670,TRUE,09-11-2024
Z027300,703,TRUE,19-05-2024
Z027301,710,TRUE,11-03-2025
Z027302,725,TRUE,02-08-2024
Z027303,613,TRUE,05-03-2025
Z027304,606,TRUE,27-04-2024
Z027305,774,TRUE,26-07-2024
Z027306,713,TRUE,25-07-2024
Z027307,643,TRUE,14-09-2024
Z027308,632,TRUE,22-07-2024
Z027309,348,TRUE,04-12-2024
Z027310,623,TRUE,30-06-2024
Z027311,682,TRUE,11-11-2024
Z027312,721,TRUE,18-11-2024
Z027313,702,TRUE,18-12-2024
Z027314,765,TRUE,20-06-2024
Z027315,766,TRUE,12-07-2024
Z027316,661,TRUE,28-10-2024
Z027317,828,TRUE,03-02-2025
Z027318,664,TRUE,22-08-2024
Z027319,302,TRUE,05-04-2024
Z027320,678,TRUE,24-10-2024
Z027321,576,TRUE,31-05-2024
Z027322,747,TRUE,24-08-2024
Z027323,642,TRUE,12-10-2024
Z027324,745,TRUE,03-06-2024
Z027325,644,TRUE,15-11-2024
Z027326,649,TRUE,17-08-2024
Z027327,652,TRUE,19-05-2024
Z027328,628,TRUE,25-02-2025
Z027329,692,TRUE,30-04-2024
Z027330,691,TRUE,10-06-2024
Z027331,628,TRUE,30-11-2024
Z027332,548,TRUE,12-02-2025
Z027333,668,TRUE,13-12-2024
Z027334,616,TRUE,01-01-2025
Z027335,678,TRUE,11-05-2024
Z027336,641,TRUE,01-08-2024
Z027337,451,TRUE,01-12-2024
Z027338,811,TRUE,13-06-2024
Z027339,668,TRUE,13-08-2024
Z027340,621,TRUE,13-07-2024
Z027341,692,TRUE,13-06-2024
Z027342,669,TRUE,11-01-2025
Z027343,720,TRUE,15-12-2024
Z027344,731,TRUE,17-07-2024
Z027345,723,TRUE,23-03-2025
Z027346,507,TRUE,13-02-2025
Z027347,657,TRUE,23-04-2024
Z027348,602,TRUE,18-06-2024
Z027349,613,TRUE,06-09-2024
Z027350,684,TRUE,12-04-2024
Z027351,602,TRUE,27-12-2024
Z027352,642,TRUE,08-11-2024
Z027353,622,TRUE,03-03-2025
Z027354,651,TRUE,24-12-2024
Z027355,749,TRUE,10-11-2024
Z027356,742,TRUE,11-04-2024
Z027357,680,TRUE,17-06-2024
Z027358,672,TRUE,01-07-2024
Z027359,682,TRUE,05-08-2024
Z027360,757,TRUE,25-05-2024
Z027361,619,TRUE,14-02-2025
Z027362,699,TRUE,07-06-2024
Z027363,674,TRUE,29-05-2024
Z027364,679,TRUE,06-10-2024
Z027365,572,TRUE,02-12-2024
Z027366,623,TRUE,23-02-2025
Z027367,749,TRUE,08-05-2024
Z027368,657,TRUE,30-06-2024
Z027369,801,TRUE,23-07-2024
Z027370,708,TRUE,04-02-2025
Z027371,714,TRUE,30-05-2024
Z027372,656,TRUE,02-07-2024
Z027373,770,TRUE,16-03-2025
Z027374,733,TRUE,13-01-2025
Z027375,710,TRUE,17-11-2024
Z027376,721,TRUE,09-01-2025
Z027377,657,TRUE,10-08-2024
Z027378,679,TRUE,13-06-2024
Z027379,717,TRUE,26-12-2024
Z027380,673,TRUE,26-05-2024
Z027381,670,TRUE,16-04-2024
Z027382,663,TRUE,19-09-2024
Z027383,717,TRUE,15-07-2024
Z027384,670,TRUE,18-02-2025
Z027385,587,TRUE,26-03-2025
Z027386,644,TRUE,09-07-2024
Z027387,624,TRUE,26-05-2024
Z027388,666,TRUE,18-02-2025
Z027389,671,TRUE,23-02-2025
Z027390,711,TRUE,16-11-2024
Z027391,739,TRUE,29-09-2024
Z027392,717,TRUE,09-06-2024
Z027393,682,TRUE,24-07-2024
Z027394,695,TRUE,08-05-2024
Z027395,652,TRUE,14-03-2025
Z027396,706,TRUE,08-10-2024
Z027397,599,TRUE,16-04-2024
Z027398,858,TRUE,15-12-2024
Z027399,603,TRUE,15-03-2025
Z027400,702,TRUE,31-05-2024
Z027401,825,TRUE,20-02-2025
Z027402,717,TRUE,19-08-2024
Z027403,696,TRUE,25-04-2024
Z027404,719,TRUE,12-10-2024
Z027405,649,TRUE,28-01-2025
Z027406,712,TRUE,19-08-2024
Z027407,720,TRUE,03-10-2024
Z027408,734,TRUE,20-10-2024
Z027409,743,TRUE,09-05-2024
Z027410,636,TRUE,07-03-2025
Z027411,698,TRUE,09-10-2024
Z027412,586,TRUE,24-04-2024
Z027413,750,TRUE,01-07-2024
Z027414,670,TRUE,29-05-2024
Z027415,642,TRUE,10-08-2024
Z027416,684,TRUE,16-03-2025
Z027417,600,TRUE,07-12-2024
Z027418,671,TRUE,26-09-2024
Z027419,727,TRUE,01-02-2025
Z027420,757,TRUE,22-09-2024
Z027421,681,TRUE,30-03-2025
Z027422,632,TRUE,21-08-2024
Z027423,608,TRUE,17-09-2024
Z027424,624,TRUE,28-12-2024
Z027425,755,TRUE,10-12-2024
Z027426,788,TRUE,23-08-2024
Z027427,627,TRUE,29-05-2024
Z027428,685,TRUE,22-06-2024
Z027429,699,TRUE,02-12-2024
Z027430,681,TRUE,19-11-2024
Z027431,742,TRUE,17-01-2025
Z027432,605,TRUE,05-09-2024
Z027433,687,TRUE,10-02-2025
Z027434,529,TRUE,04-10-2024
Z027435,759,TRUE,07-04-2024
Z027436,703,TRUE,07-08-2024
Z027437,744,TRUE,14-03-2025
Z027438,711,TRUE,30-03-2025
Z027439,706,TRUE,19-01-2025
Z027440,339,TRUE,20-12-2024
Z027441,594,TRUE,12-05-2024
Z027442,640,TRUE,22-09-2024
Z027443,710,TRUE,17-06-2024
Z027444,706,TRUE,20-07-2024
Z027445,625,TRUE,27-07-2024
Z027446,681,TRUE,26-04-2024
Z027447,701,TRUE,16-01-2025
Z027448,705,TRUE,25-07-2024
Z027449,704,TRUE,27-01-2025
Z027450,746,TRUE,01-09-2024
Z027451,670,TRUE,18-03-2025
Z027452,633,TRUE,27-11-2024
Z027453,687,TRUE,21-11-2024
Z027454,677,TRUE,26-03-2025
Z027455,629,TRUE,17-02-2025
Z027456,659,TRUE,14-10-2024
Z027457,604,TRUE,08-03-2025
Z027458,689,TRUE,30-10-2024
Z027459,742,TRUE,02-06-2024
Z027460,678,TRUE,06-02-2025
Z027461,545,TRUE,29-06-2024
Z027462,615,TRUE,04-01-2025
Z027463,755,TRUE,29-03-2025
Z027464,762,TRUE,01-02-2025
Z027465,642,TRUE,04-06-2024
Z027466,613,TRUE,15-01-2025
Z027467,667,TRUE,29-10-2024
Z027468,692,TRUE,02-09-2024
Z027469,740,TRUE,08-01-2025
Z027470,712,TRUE,31-12-2024
Z027471,644,TRUE,28-08-2024
Z027472,740,TRUE,28-05-2024
Z027473,680,TRUE,05-10-2024
Z027474,651,TRUE,29-11-2024
Z027475,634,TRUE,25-03-2025
Z027476,718,TRUE,02-10-2024
Z027477,711,TRUE,12-06-2024
Z027478,594,TRUE,21-06-2024
Z027479,727,TRUE,01-10-2024
Z027480,746,TRUE,12-09-2024
Z027481,697,TRUE,21-05-2024
Z027482,679,TRUE,29-09-2024
Z027483,737,TRUE,04-09-2024
Z027484,740,TRUE,06-08-2024
Z027485,706,TRUE,06-04-2024
Z027486,578,TRUE,16-10-2024
Z027487,710,TRUE,24-05-2024
Z027488,776,TRUE,07-05-2024
Z027489,727,TRUE,05-04-2024
Z027490,817,TRUE,16-08-2024
Z027491,744,TRUE,26-06-2024
Z027492,660,TRUE,24-11-2024
Z027493,647,TRUE,02-08-2024
Z027494,766,TRUE,28-02-2025
Z027495,684,TRUE,08-07-2024
Z027496,646,TRUE,02-07-2024
Z027497,732,TRUE,06-06-2024
Z027498,566,TRUE,24-08-2024
Z027499,714,TRUE,15-11-2024
Z027500,738,TRUE,21-07-2024
Z027501,688,TRUE,30-04-2024
Z027502,653,TRUE,04-09-2024
Z027503,713,TRUE,28-12-2024
Z027504,677,TRUE,01-01-2025
Z027505,651,TRUE,24-02-2025
Z027506,679,TRUE,12-09-2024
Z027507,623,TRUE,05-10-2024
Z027508,746,TRUE,05-05-2024
Z027509,738,TRUE,18-01-2025
Z027510,700,TRUE,15-05-2024
Z027511,671,TRUE,07-02-2025
Z027512,693,TRUE,07-07-2024
Z027513,700,TRUE,25-05-2024
Z027514,714,TRUE,05-06-2024
Z027515,658,TRUE,18-09-2024
Z027516,739,TRUE,11-11-2024
Z027517,650,TRUE,13-10-2024
Z027518,739,TRUE,23-11-2024
Z027519,719,TRUE,05-05-2024
Z027520,679,TRUE,27-09-2024
Z027521,618,TRUE,15-10-2024
Z027522,705,TRUE,14-04-2024
Z027523,622,TRUE,21-12-2024
Z027524,703,TRUE,12-04-2024
Z027525,725,TRUE,28-07-2024
Z027526,755,TRUE,04-07-2024
Z027527,693,TRUE,27-11-2024
Z027528,802,TRUE,11-05-2024
Z027529,631,TRUE,23-03-2025
Z027530,696,TRUE,12-08-2024
Z027531,715,TRUE,23-12-2024
Z027532,692,TRUE,12-09-2024
Z027533,648,TRUE,14-04-2024
Z027534,690,TRUE,01-12-2024
Z027535,700,TRUE,05-07-2024
Z027536,755,TRUE,28-05-2024
Z027537,618,TRUE,20-11-2024
Z027538,678,TRUE,15-06-2024
Z027539,600,TRUE,08-11-2024
Z027540,735,TRUE,03-12-2024
Z027541,713,TRUE,15-11-2024
Z027542,711,TRUE,30-06-2024
Z027543,673,TRUE,09-04-2024
Z027544,671,TRUE,29-05-2024
Z027545,729,TRUE,17-06-2024
Z027546,702,TRUE,15-03-2025
Z027547,705,TRUE,06-11-2024
Z027548,664,TRUE,07-11-2024
Z027549,699,TRUE,20-02-2025
Z027550,675,TRUE,28-06-2024
Z027551,682,TRUE,05-10-2024
Z027552,660,TRUE,15-09-2024
Z027553,667,TRUE,29-06-2024
Z027554,663,TRUE,10-02-2025
Z027555,579,TRUE,08-09-2024
Z027556,688,TRUE,02-02-2025
Z027557,655,TRUE,08-04-2024
Z027558,761,TRUE,01-06-2024
Z027559,648,TRUE,01-07-2024
Z027560,664,TRUE,02-06-2024
Z027561,638,TRUE,02-02-2025
Z027562,646,TRUE,11-05-2024
Z027563,716,TRUE,09-05-2024
Z027564,688,TRUE,24-11-2024
Z027565,715,TRUE,21-08-2024
Z027566,702,TRUE,24-04-2024
Z027567,730,TRUE,01-05-2024
Z027568,751,TRUE,05-07-2024
Z027569,730,TRUE,25-09-2024
Z027570,619,TRUE,07-11-2024
Z027571,630,TRUE,01-11-2024
Z027572,782,TRUE,16-09-2024
Z027573,704,TRUE,18-12-2024
Z027574,753,TRUE,14-04-2024
Z027575,710,TRUE,14-03-2025
Z027576,669,TRUE,19-03-2025
Z027577,695,TRUE,09-08-2024
Z027578,636,TRUE,05-08-2024
Z027579,601,TRUE,16-05-2024
Z027580,552,TRUE,12-02-2025
Z027581,630,TRUE,13-10-2024
Z027582,728,TRUE,17-04-2024
Z027583,741,TRUE,08-07-2024
Z027584,720,TRUE,26-09-2024
Z027585,715,TRUE,08-02-2025
Z027586,747,TRUE,16-08-2024
Z027587,629,TRUE,06-10-2024
Z027588,721,TRUE,05-01-2025
Z027589,684,TRUE,19-08-2024
Z027590,716,TRUE,09-02-2025
Z027591,639,TRUE,27-06-2024
Z027592,566,TRUE,02-09-2024
Z027593,662,TRUE,31-10-2024
Z027594,682,TRUE,07-03-2025
Z027595,791,TRUE,21-06-2024
Z027596,771,TRUE,02-07-2024
Z027597,643,TRUE,23-11-2024
Z027598,768,TRUE,11-05-2024
Z027599,718,TRUE,30-09-2024
Z027600,885,TRUE,25-01-2025
Z027601,767,TRUE,12-02-2025
Z027602,662,TRUE,18-02-2025
Z027603,832,TRUE,01-01-2025
Z027604,624,TRUE,23-12-2024
Z027605,814,TRUE,10-02-2025
Z027606,480,TRUE,24-05-2024
Z027607,696,TRUE,10-09-2024
Z027608,805,TRUE,29-04-2024
Z027609,665,TRUE,05-11-2024
Z027610,710,TRUE,08-09-2024
Z027611,691,TRUE,25-12-2024
Z027612,646,TRUE,17-05-2024
Z027613,764,TRUE,25-03-2025
Z027614,746,TRUE,19-09-2024
Z027615,655,TRUE,16-06-2024
Z027616,642,TRUE,22-12-2024
Z027617,658,TRUE,09-08-2024
Z027618,678,TRUE,26-10-2024
Z027619,704,TRUE,16-08-2024
Z027620,712,TRUE,30-05-2024
Z027621,640,TRUE,14-11-2024
Z027622,683,TRUE,17-10-2024
Z027623,708,TRUE,27-09-2024
Z027624,689,TRUE,22-02-2025
Z027625,698,TRUE,24-05-2024
Z027626,729,TRUE,05-12-2024
Z027627,675,TRUE,15-02-2025
Z027628,747,TRUE,28-06-2024
Z027629,783,TRUE,11-12-2024
Z027630,763,TRUE,16-06-2024
Z027631,689,TRUE,29-11-2024
Z027632,668,TRUE,20-05-2024
Z027633,703,TRUE,10-04-2024
Z027634,745,TRUE,14-05-2024
Z027635,592,TRUE,06-03-2025
Z027636,677,TRUE,12-07-2024
Z027637,687,TRUE,30-01-2025
Z027638,744,TRUE,04-05-2024
Z027639,681,TRUE,28-02-2025
Z027640,744,TRUE,06-09-2024
Z027641,673,TRUE,26-12-2024
Z027642,717,TRUE,29-11-2024
Z027643,529,TRUE,09-08-2024
Z027644,661,TRUE,29-06-2024
Z027645,690,TRUE,08-08-2024
Z027646,685,TRUE,14-02-2025
Z027647,688,TRUE,01-01-2025
Z027648,673,TRUE,19-05-2024
Z027649,792,TRUE,05-12-2024
Z027650,697,TRUE,12-09-2024
Z027651,757,TRUE,08-07-2024
Z027652,717,TRUE,12-02-2025
Z027653,719,TRUE,14-02-2025
Z027654,656,TRUE,24-03-2025
Z027655,731,TRUE,06-07-2024
Z027656,734,TRUE,04-12-2024
Z027657,746,TRUE,13-08-2024
Z027658,375,TRUE,17-09-2024
Z027659,617,TRUE,29-08-2024
Z027660,550,TRUE,27-06-2024
Z027661,706,TRUE,25-07-2024
Z027662,679,TRUE,11-06-2024
Z027663,680,TRUE,14-09-2024
Z027664,677,TRUE,07-10-2024
Z027665,723,TRUE,19-10-2024
Z027666,653,TRUE,21-08-2024
Z027667,707,TRUE,24-02-2025
Z027668,730,TRUE,28-07-2024
Z027669,667,TRUE,16-08-2024
Z027670,701,TRUE,27-10-2024
Z027671,717,TRUE,07-10-2024
Z027672,761,TRUE,01-04-2024
Z027673,658,TRUE,08-07-2024
Z027674,781,TRUE,20-04-2024
Z027675,754,TRUE,19-10-2024
Z027676,661,TRUE,20-06-2024
Z027677,662,TRUE,11-06-2024
Z027678,783,TRUE,30-09-2024
Z027679,676,TRUE,14-11-2024
Z027680,686,TRUE,19-06-2024
Z027681,730,TRUE,08-09-2024
Z027682,643,TRUE,03-02-2025
Z027683,763,TRUE,21-01-2025
Z027684,668,TRUE,28-05-2024
Z027685,754,TRUE,18-06-2024
Z027686,695,TRUE,31-07-2024
Z027687,675,TRUE,05-12-2024
Z027688,744,TRUE,19-05-2024
Z027689,681,TRUE,18-02-2025
Z027690,637,TRUE,26-01-2025
Z027691,806,TRUE,29-03-2025
Z027692,631,TRUE,08-04-2024
Z027693,632,TRUE,11-11-2024
Z027694,673,TRUE,30-06-2024
Z027695,621,TRUE,18-12-2024
Z027696,643,TRUE,22-04-2024
Z027697,594,TRUE,20-05-2024
Z027698,671,TRUE,31-10-2024
Z027699,583,TRUE,19-11-2024
Z027700,754,TRUE,10-08-2024
Z027701,733,TRUE,17-12-2024
Z027702,711,TRUE,28-05-2024
Z027703,585,TRUE,30-10-2024
Z027704,639,TRUE,18-06-2024
Z027705,436,TRUE,28-07-2024
Z027706,827,TRUE,16-02-2025
Z027707,680,TRUE,28-01-2025
Z027708,781,TRUE,28-09-2024
Z027709,578,TRUE,30-11-2024
Z027710,844,TRUE,20-03-2025
Z027711,774,TRUE,18-01-2025
Z027712,738,TRUE,09-12-2024
Z027713,687,TRUE,09-12-2024
Z027714,660,TRUE,30-07-2024
Z027715,754,TRUE,13-11-2024
Z027716,695,TRUE,23-03-2025
Z027717,701,TRUE,30-07-2024
Z027718,684,TRUE,14-04-2024
Z027719,363,TRUE,31-01-2025
Z027720,752,TRUE,07-12-2024
Z027721,656,TRUE,15-03-2025
Z027722,655,TRUE,14-09-2024
Z027723,725,TRUE,20-08-2024
Z027724,590,TRUE,27-06-2024
Z027725,666,TRUE,24-05-2024
Z027726,839,TRUE,18-09-2024
Z027727,659,TRUE,13-05-2024
Z027728,755,TRUE,17-04-2024
Z027729,772,TRUE,14-02-2025
Z027730,696,TRUE,20-01-2025
Z027731,653,TRUE,21-04-2024
Z027732,691,TRUE,09-12-2024
Z027733,661,TRUE,11-04-2024
Z027734,707,TRUE,07-08-2024
Z027735,605,TRUE,20-12-2024
Z027736,694,TRUE,23-12-2024
Z027737,734,TRUE,22-01-2025
Z027738,594,TRUE,15-04-2024
Z027739,801,TRUE,14-07-2024
Z027740,695,TRUE,25-07-2024
Z027741,631,TRUE,06-08-2024
Z027742,684,TRUE,24-02-2025
Z027743,604,TRUE,30-03-2025
Z027744,764,TRUE,12-01-2025
Z027745,726,TRUE,20-04-2024
Z027746,688,TRUE,18-02-2025
Z027747,669,TRUE,08-01-2025
Z027748,627,TRUE,27-07-2024
Z027749,658,TRUE,06-08-2024
Z027750,592,TRUE,09-12-2024
Z027751,736,TRUE,06-08-2024
Z027752,672,TRUE,05-04-2024
Z027753,835,TRUE,19-12-2024
Z027754,704,TRUE,17-01-2025
Z027755,714,TRUE,21-05-2024
Z027756,696,TRUE,02-11-2024
Z027757,634,TRUE,24-11-2024
Z027758,646,TRUE,10-03-2025
Z027759,705,TRUE,21-09-2024
Z027760,794,TRUE,06-08-2024
Z027761,672,TRUE,10-06-2024
Z027762,566,TRUE,01-02-2025
Z027763,628,TRUE,16-01-2025
Z027764,653,TRUE,31-10-2024
Z027765,673,TRUE,29-12-2024
Z027766,542,TRUE,03-03-2025
Z027767,597,TRUE,10-07-2024
Z027768,644,TRUE,30-12-2024
Z027769,684,TRUE,20-07-2024
Z027770,755,TRUE,16-04-2024
Z027771,671,TRUE,13-12-2024
Z027772,584,TRUE,28-05-2024
Z027773,666,TRUE,12-07-2024
Z027774,568,TRUE,26-09-2024
Z027775,680,TRUE,10-11-2024
Z027776,682,TRUE,26-12-2024
Z027777,627,TRUE,04-05-2024
Z027778,711,TRUE,17-07-2024
Z027779,766,TRUE,16-11-2024
Z027780,625,TRUE,07-07-2024
Z027781,693,TRUE,14-02-2025
Z027782,700,TRUE,15-12-2024
Z027783,747,TRUE,29-07-2024
Z027784,698,TRUE,01-01-2025
Z027785,636,TRUE,28-12-2024
Z027786,717,TRUE,22-09-2024
Z027787,751,TRUE,07-10-2024
Z027788,673,TRUE,12-11-2024
Z027789,636,TRUE,03-11-2024
Z027790,743,TRUE,13-07-2024
Z027791,747,TRUE,15-12-2024
Z027792,783,TRUE,08-10-2024
Z027793,685,TRUE,27-12-2024
Z027794,588,TRUE,22-07-2024
Z027795,620,TRUE,27-10-2024
Z027796,577,TRUE,24-05-2024
Z027797,585,TRUE,18-12-2024
Z027798,745,TRUE,05-09-2024
Z027799,819,TRUE,02-11-2024
Z027800,595,TRUE,26-03-2025
Z027801,799,TRUE,09-07-2024
Z027802,644,TRUE,25-05-2024
Z027803,708,TRUE,15-07-2024
Z027804,669,TRUE,13-03-2025
Z027805,670,TRUE,01-07-2024
Z027806,706,TRUE,09-09-2024
Z027807,762,TRUE,30-08-2024
Z027808,678,TRUE,17-05-2024
Z027809,711,TRUE,02-12-2024
Z027810,621,TRUE,21-02-2025
Z027811,609,TRUE,30-05-2024
Z027812,706,TRUE,08-01-2025
Z027813,629,TRUE,04-11-2024
Z027814,696,TRUE,10-02-2025
Z027815,594,TRUE,08-01-2025
Z027816,772,TRUE,26-11-2024
Z027817,690,TRUE,07-08-2024
Z027818,797,TRUE,30-08-2024
Z027819,737,TRUE,21-11-2024
Z027820,706,TRUE,19-09-2024
Z027821,701,TRUE,10-10-2024
Z027822,683,TRUE,08-12-2024
Z027823,629,TRUE,19-01-2025
Z027824,541,TRUE,10-07-2024
Z027825,749,TRUE,29-12-2024
Z027826,634,TRUE,29-10-2024
